Date,xBTCx,diff1,BTC_diff,Vol_diff,ETH_diff,Eth_vol_diff,TETH_vol_diff,TETH_Mcap_diff,NAS_diff,NAS_vol_diff,RSI_EMA,RSI_EMA_ETH,RSI_EMA_NAS,EMA3x,EMA7x,EMA15x,EMA30x,EMA3x_ETH,EMA7x_ETH,EMA15x_ETH,EMA30x_ETH,EMA3x_NAS,EMA7x_NAS,EMA15x_NAS,EMA30x_NAS,WalletHitsChg,macd_Signal,macd_Signal_ETH,macd_Signal_NAS
2019-10-06,257.46697400000085,-54.43871200000012,-163.3445700000002,960333108,-3.292377999999985,15678903,1392757629,41717588,0,0,20.03407081170781,39.130087497315635,51.06056611529435,-107.35048323841693,-77.69587316977959,-82.12031959972228,-75.52994699805458,-1.8014147098432147,-1.0713637896858756,-0.9505820246824328,-0.7476281823516047,14.300592103072631,9.606237616612816,0.5001752537818902,-1.7023834665751565,-40.9836065573771,HOLD,HOLD,HOLD
2019-10-07,-16.839780000000246,-163.3445700000002,257.46697400000085,4848912302,8.127188499999988,1991426160,5897290215,-14635913,-26.180175999999847,2560000,38.036633595578564,52.5105054276212,47.262577068773105,75.05824538079196,6.09483862266643,-39.67190789975575,-54.0462746755984,3.162886895078401,1.2282742827355833,0.18413929090286274,-0.1750593641353646,-5.939791948463608,0.659634212459423,-2.834868652940713,-3.2815958880864855,102.777777777778,HOLD,HOLD,HOLD
2019-10-08,366.95666399999936,257.46697400000085,-16.839780000000246,-2417478575,0.8352304999999944,-378034054,-2909306634,-9874970,-132.5102540000007,194130000,37.40118920717973,53.71693786266452,32.94929935611098,29.1092326903954,0.361183967001125,-36.81789191228745,-51.64585566427013,1.9990586975391693,1.130013337051679,0.26552569204000065,-0.10987937290084915,-69.22502297423307,-32.632837840656066,-19.044291821322986,-11.618928669500747,-21.9178082191781,BUY,BUY,HOLD
2019-10-09,-9.266391999999541,-16.839780000000246,366.95666399999936,3792678301,11.27169409999999,1621839321,4214646879,-1648314,79.96044900000015,-379680000,55.91790540295701,66.83600715294125,44.625580202791376,198.03294834519693,92.01005397524932,13.653927576748174,-24.639241492383007,6.635376398769608,3.665433527788764,1.6412967430350136,0.624415689866936,5.3677130128835415,-4.484516130491102,-6.668699218657821,-5.710581723080395,28.0701754385965,HOLD,BUY,HOLD
2019-10-10,-264.7167129999998,366.95666399999936,-9.266391999999541,-1766281662,-1.633585499999981,-712208825,-2101744987,-10197747,47.03955099999985,224840000,55.44008403923805,63.81132804146717,50.4792024534382,94.3832781725996,66.69094248143665,10.78888762965471,-23.64744475093721,2.5008954493848137,2.3406787708415777,1.2319364626556535,0.4787381937464943,26.203632006441694,8.39650065213118,0.044832058674728614,-2.3073473538488543,-9.5890410958904,HOLD,HOLD,HOLD
2019-10-11,14.798561999999947,-9.266391999999541,-264.7167129999998,1985720430,-9.089980499999996,752609694,2275864795,37447072,106.26025400000071,397340000,43.25629027134175,49.44463086709837,61.1763397621588,-85.1667174137001,-16.160971388921098,-23.64931244905165,-39.20030076700641,-3.2945425253076053,-0.5169860468688228,-0.05830315767633465,-0.13859849617264786,66.23194300322211,32.86243898909834,13.321759801339795,4.697014023818156,-3.03030303030303,HOLD,HOLD,BUY
2019-10-12,-15.549527000001035,-264.7167129999998,14.798561999999947,-5071739496,-1.7430519000000118,-1634194130,-5899676317,-32361240,0,0,44.04942915676895,47.09845229424563,61.1763397621588,-35.184077706850076,-8.421088041692201,-18.843328142920654,-35.71650316913474,-2.5187972126538227,-0.8235025101516271,-0.2688967504667801,-0.24211161900021239,33.11597150161106,24.64682924182398,11.656539826172775,4.393980860991178,1.5625,HOLD,HOLD,HOLD
2019-10-13,53.6807000000008,14.798561999999947,-15.549527000001035,-724355546,1.2485130000000026,-761146567,-1111675704,1921194,0,0,43.31538984708368,49.09479356480185,61.176339762158804,-25.366802353424646,-10.20319778126941,-18.431603000055475,-34.4154079324162,-0.6351421063268958,-0.30549863261370547,-0.07922053165845,-0.14594228874210557,16.55798575080553,18.485121931367757,10.199472347901064,4.110498224797993,-23.0769230769231,HOLD,HOLD,HOLD
2019-10-14,-169.3171309999998,-15.549527000001035,53.6807000000008,1343101800,4.885753399999999,543338426,1608980707,-3071350,-8.390137000000323,-756350000,46.84382126791607,56.50590125518316,59.614369301265135,14.156948823287166,5.767776664048142,-9.417565125047986,-28.73178806580836,2.1253056468365514,0.9923143755397348,0.5414012097988632,0.17868323956381005,4.083924375401693,11.766307198526192,7.875771179413277,3.304005629650419,52,HOLD,HOLD,HOLD
2019-10-15,-157.8424530000002,53.6807000000008,-169.3171309999998,69024773,-5.554846700000013,454935880,1247786108,-595040,100.06005899999946,416920000,38.19180482352644,47.444502193053296,70.11440620683183,-77.58009108835722,-38.00345025196293,-29.405010859418326,-37.80181019059637,-1.7147705265817308,-0.6444758933452022,-0.22062977892599633,-0.1912219178273915,52.071991687700574,33.83974514889451,19.39880715698655,9.546331653543348,-26.3157894736842,HOLD,HOLD,HOLD
2019-10-16,56.384509999999864,-169.3171309999998,-157.8424530000002,851234364,-5.392548299999987,-40211989,774532771,8531247,-24.52978499999972,50070000,31.861774287698157,40.21992297017222,65.31118679938872,-117.71127204417826,-67.96320093897157,-45.45969112698913,-45.54636779120301,-3.553659413290859,-1.8314939950089126,-0.8671195940602558,-0.5267913618385478,13.771103343850882,19.247362611671633,13.90773313736372,7.347872514605115,23.2142857142857,HOLD,HOLD,HOLD
2019-10-17,-130.70392699999957,-157.8424530000002,56.384509999999864,-1758594752,2.014836900000006,-954007167,-2389794913,-7886937,32.66992200000004,-25150000,36.21900737154878,43.902596202275475,68.61523454841307,-30.663381022088288,-36.87627320422871,-32.72916598611664,-38.97018212725379,-0.7694112566454407,-0.869911271256683,-0.5068750323027018,-0.3628153449457159,23.220512671925462,22.6030024587526,16.25300674519349,8.981553126566723,-40.5797101449275,HOLD,SELL,HOLD
2019-10-18,15.35299599999962,56.384509999999864,-130.70392699999957,1338540366,-4.407007499999992,829020384,1816175349,-6028844,-67.31005899999946,151360000,30.92893441126569,37.99530417441042,55.94706274852676,-80.68365401104438,-60.33318665317165,-44.976011112850756,-44.8884882480761,-2.588209378322688,-1.754185328442503,-0.9943915907648488,-0.6237309678524525,-22.044773164036997,0.12473709406458511,5.807623527043688,4.059513634529139,43.9024390243902,HOLD,SELL,HOLD
2019-10-19,233.51781800000026,-130.70392699999957,15.35299599999962,-1853766970,-0.7083149999999989,-1014803936,-1951887640,16891556,0,0,32.269723218390055,37.070276722055546,55.947062748526754,-32.665329005522835,-41.41164098987974,-37.43488522374537,-41.00194087723321,-1.6482621891613576,-1.4927177463318912,-0.9586320169192675,-0.6291880021845486,-11.022386582018953,0.09355282054821146,5.081670586163455,3.7976095290759986,-15.2542372881356,HOLD,HOLD,HOLD
2019-10-20,21.642878999999084,15.35299599999962,233.51781800000026,1706423802,2.6213478999999893,249637249,2030696038,-16287547,0,0,49.4804286227184,42.99643003024472,55.94706274852676,100.42624449723917,27.320723757591622,-3.565797320778074,-23.29098869160407,0.48654285541931586,-0.4642013347489353,-0.5111345273043355,-0.4194760084952236,-5.5111932910094765,0.07016461541115859,4.446461762892795,3.5526024626842627,50,HOLD,HOLD,HOLD
2019-10-21,-165.517816999999,233.51781800000026,21.642878999999084,364499424,-0.6133861000000138,14729507,30715650,5307309,73.45019499999944,-260070000,50.81694485398807,41.930319087132794,66.3587702216343,61.034561748619126,25.901262568193488,-0.4147127806809294,-20.392029485694366,-0.06342162229034898,-0.5014975260616836,-0.5239159738913202,-0.43198633697940636,33.96950085449498,18.415172211559366,13.071928417531126,8.062124561865858,-5.33333333333333,HOLD,HOLD,HOLD
2019-10-22,-563.531309,21.642878999999084,-165.517816999999,934628991,-2.62013349999998,175131339,714702267,1280807,-58.69042900000022,94340000,41.199061091124776,37.36405146348447,54.485950884766254,-52.241627625689944,-21.953507323854865,-21.05260080809603,-29.754983518876543,-1.3417775611451646,-1.0311565195462435,-0.7859431646548956,-0.5731571216904001,-12.36046407275171,-0.8612280913312134,4.101633740339821,3.755508203035788,-2.81690140845071,HOLD,HOLD,HOLD
2019-10-23,-21.183281000000534,-165.517816999999,-563.531309,5139501101,-9.89806630000001,2633973953,8029770408,-8383622,15.490234000000783,-42170000,23.62982950377553,25.336923728040702,56.83773965112191,-307.88646831284495,-157.3479577428925,-88.86243933208243,-64.19216580798093,-5.619921930572588,-3.247883964659678,-1.9249585565730456,-1.1747641654523306,1.5648849636236264,3.226637431501331,5.525208772797669,4.512587286711096,17.3913043478261,HOLD,HOLD,HOLD
2019-10-24,1167.2119050000001,-563.531309,-21.183281000000534,-5674170109,-0.23424719999999866,-2324008382,-5838393586,20453393,66.00976599999922,77460000,23.200698790349332,25.116157258705673,65.5822169080219,-164.5348746564223,-123.30678855716815,-80.40254454057322,-61.41739904617498,-2.927084565286293,-2.4944747734947725,-1.7136196370014147,-1.114085651552159,33.78732548181142,18.92241957362603,13.085778426197976,8.480147203697015,-19.7530864197531,SELL,HOLD,HOLD
2019-10-25,584.2715719999997,-21.183281000000534,1167.2119050000001,12436356639,19.354673600000012,3057676481,15117202545,-21590939,57.32031200000074,12250000,64.35573826539901,59.095273165371445,71.38983771991585,501.33851517178846,199.32288483212324,75.54926165199868,17.849007666480247,8.21379451735686,2.9678123198789024,0.9199170176237601,0.20647946145118112,45.553818740907445,28.521892680219025,18.615095122922867,11.631125577651801,15.3846153846154,BUY,HOLD,HOLD
2019-10-26,306.7427540000008,1167.2119050000001,584.2715719999997,15791190121,-1.6877361000000235,3473190968,16125887575,-2371700,0,0,72.78051813996068,56.51506481026474,71.38983771991585,542.805043585895,295.5600566240919,139.13955044549948,54.392398913803845,3.2630292086784323,1.8039252149092135,0.5939603779208085,0.08427200587368588,22.776909370451904,21.39141951016427,16.288208232557736,10.88073037909362,-8.00000000000001,HOLD,BUY,HOLD
2019-10-27,-295.5665740000004,584.2715719999997,306.7427540000008,-11903126108,4.406733200000019,-3015843034,-12989681416,10873550,0,0,76.18963888565885,61.57017435442238,71.38983771991585,424.7738987929479,298.3557309680691,160.08995088981283,70.67306698388165,3.8348812043392115,2.4546272111819007,1.070556980680692,0.36314047001090444,11.38845468522777,16.04356463262411,14.252182203487791,10.178747773990835,2.89855072463769,HOLD,BUY,HOLD
2019-10-28,171.53919499999938,306.7427540000008,-295.5665740000004,-1644874169,-1.5793936999999971,-409207828,-1853752778,-5698100,82.87011700000039,61540000,66.87708541661188,58.74599943795606,79.18891481141104,64.60366239647192,149.87515472605264,103.13288527858458,47.044703049437885,1.1277437521696072,1.446121983386405,0.7393131455955881,0.23781568484889704,47.12928584261317,32.75020272446818,22.829424053051298,14.868513530508608,-18.3098591549296,HOLD,HOLD,HOLD
2019-10-29,-221.9610249999987,-295.5665740000004,171.53919499999938,-2521475395,7.679764499999976,216027834,-3618182041,-2955544,-49.140625,-121750000,69.38313436414674,67.18976175602303,66.7407674978559,118.07142869823656,155.29116479453842,111.68367399376257,55.07660575592672,4.4037541260847775,3.004532612539805,1.606869564896158,0.7179414148586432,-1.0056695786934142,12.2774957933525,13.833167921420682,10.73889168982987,72.4137931034483,HOLD,HOLD,HOLD
2019-10-30,-6.141725999999835,171.53919499999938,-221.9610249999987,-720248360,-5.650417699999991,-137859154,-2239622461,15271465,27.130859999999302,93890000,62.34112059479731,57.24317253032662,69.76820415436512,-51.94479815088198,60.97811734590505,69.9780866195415,37.20321022328608,-0.6233317869575785,0.8407950344048629,0.6997086567841393,0.3070795364806713,13.062595210652944,15.990836845012382,15.495379431242327,11.796438032421975,-41,HOLD,HOLD,HOLD
2019-10-31,61.51951899999949,-221.9610249999987,-6.141725999999835,-1122877630,-0.7252468000000079,-876963198,-2080579421,2324702,-11.620117000000391,329850000,62.13976015552579,56.01508518365802,66.76485648656448,-29.043262075439998,44.19815650942837,60.46311004209929,34.406762725007866,-0.6742892934788074,0.449284575803631,0.5215892246861245,0.24047783735286998,0.7212391053271858,9.088098383759643,12.105942377338579,10.28569254645845,-45.7627118644068,HOLD,HOLD,HOLD
2019-11-01,63.61341100000027,-6.141725999999835,61.51951899999949,-2258962916,0.002984800000007226,-462328476,-2862720963,-9521476,94.04003899999952,-200960000,63.502258359709224,56.01956584783704,76.29404199978775,16.238128462278837,48.5284971320707,60.595161161836586,36.15597280726615,-0.3356522467394143,0.3377096318527322,0.45676367160035625,0.2251557059107654,47.380639052662445,30.326083537820523,22.34770445517097,15.689198769267023,57.5520833333333,HOLD,HOLD,HOLD
2019-11-02,-89.36288400000012,61.51951899999949,63.61341100000027,-3082014646,-0.04418499999999881,-1057619300,-3891517960,2698021,0,0,65.00486037576043,55.922261801986345,76.29404199978775,39.92576973114046,52.299725599054,60.97244239160682,37.92742043260478,-0.18991862336969234,0.24223597388953522,0.3941450876503154,0.2077788861745944,23.690319526331223,22.744562653364483,19.554241398274826,14.676992397056893,7.27272727272728,HOLD,HOLD,HOLD
2019-11-03,177.25699199999872,63.61341100000027,-89.36288400000012,-110455538,-1.5006955000000062,672255914,624427362,-1274483,0,0,60.93832208365616,52.358228668534075,76.29404199978775,-24.71855713443074,16.88407319928956,42.18052659265595,29.715142727274724,-0.8453070616848493,-0.19349689458283592,0.1572900141940181,0.0975547322278203,11.84515976316652,17.058421990024726,17.109961223490245,13.730089661763486,-1.69491525423729,HOLD,HOLD,HOLD
2019-11-04,-70.08469199999854,-89.36288400000012,177.25699199999872,5038034787,3.9301689000000124,1791670201,6112850410,-430744,46.79980400000022,92600000,65.83059383860295,60.05169269983012,80.55607746678403,76.26921743278581,56.97730289946776,59.0650847685738,39.2339717126124,1.5424309191575674,0.8374195540628762,0.6288998749197674,0.3448201624066769,29.32248188158337,24.49376749251678,20.82119157055422,15.86361961906914,15.5172413793103,HOLD,HOLD,HOLD
2019-11-05,18.352732999999716,177.25699199999872,-70.08469199999854,28353414,2.9489797999999894,-527740603,11231940,1646369,1.4794930000007298,166800000,62.27245130851301,64.95182618817458,80.6827613540564,3.0922627163927245,25.21180417459982,42.921362672503165,32.181154698895625,2.2457053595787784,1.3653096155471474,0.9189098655547809,0.5128304616062564,15.400987440791141,18.740198869389133,18.403479249234806,14.935611450096985,-10.4477611940299,HOLD,HOLD,HOLD
2019-11-06,-93.31876899999952,-70.08469199999854,18.352732999999716,-3064713283,2.2896709000000044,132281342,-2143133171,-7025406,-24.04980500000056,15940000,62.87869095532901,68.42194309185021,71.89672206810542,10.72249785819622,23.497036380951613,39.85028396344023,31.288998460257062,2.2676881297894056,1.59639993666039,1.0902549948604587,0.627465328599385,-4.32440877960471,8.042697902041255,13.096818718078794,12.420423292025589,-5,HOLD,HOLD,HOLD
2019-11-07,-462.68042400000013,18.352732999999716,-93.31876899999952,-433511926,-3.6172977999999887,-1075210885,-884037877,11087806,23.889648000000307,61300000,57.4614461705077,57.96094187741534,75.01514693663171,-41.29813557090165,-5.706914964286625,23.2041523430089,23.249787656370245,-0.6748048351053058,0.29297550249526694,0.5018108955028993,0.3536096428832991,9.782619610197798,12.004435426530108,14.445922378319665,13.160373273185542,-29.8245614035088,HOLD,HOLD,HOLD
2019-11-08,8.701767999998992,-93.31876899999952,-462.68042400000013,1632653997,-3.7650734000000057,95533112,1054703497,-13287203,40.790038999999524,-419760000,38.49051288024406,48.96930291356844,79.49725729016131,-251.98927978544998,-119.950292223215,-37.53141969986609,-8.10054857952673,-2.2199391175526557,-0.7215367231285654,-0.03154964143496386,0.08788815624566837,25.286329305097752,19.20083631989837,17.738936956029647,14.942932352334537,102.5,HOLD,HOLD,HOLD
2019-11-09,241.94356999999945,-462.68042400000013,8.701767999998992,-6754407230,0.8172518000000082,-1899362207,-8289693930,-9482622,0,0,38.928063314697944,50.87788494042502,79.49725729016131,-121.6437558927264,-87.78727716741196,-31.752271237382956,-7.01652815503985,-0.7013436587762953,-0.336839592346422,0.07455053874443252,0.134943875197564,12.643164652548876,14.400627239923779,15.521569836526396,13.97887220057055,-32.0987654320988,SELL,HOLD,HOLD
2019-11-10,-297.7375149999989,8.701767999998992,241.94356999999945,3009289275,4.448552100000001,1475365507,4092782611,10288272,0,0,50.275779991085734,60.22190934856505,79.49725729016131,60.149907053635616,-5.354565375559105,2.4597089172893902,9.045413661413477,1.8736042206118384,0.8595083307401978,0.6213007339013643,0.41324118002350474,6.321582326276257,10.800470429941925,13.581373606961279,13.077009477952743,-21.8181818181818,HOLD,HOLD,HOLD
2019-11-11,57.8739970000006,241.94356999999945,-297.7375149999989,-322409116,-3.9876281000000233,-875360105,-813057692,-1049444,-11.029296999999133,-258720000,39.780301489362614,50.32147702612911,73.98432223466504,-118.79380397318164,-78.45030278166814,-35.06494407237187,-10.747033349000048,-1.0570119396940925,-0.35227577694485035,0.0451846296636802,0.129314129699452,-2.3538573368623474,5.343028572457115,10.50503978109009,11.521763898730569,83.7209302325581,HOLD,HOLD,HOLD
2019-11-12,-7.39995700000145,-297.7375149999989,57.8739970000006,44258342,1.3537655000000086,-85237440,-289607963,-4273323,21.809570999999778,272350000,42.47374192937815,53.32714307267992,77.538341297614,-30.45990348658961,-44.36922783625232,-23.447576438325996,-6.319870100676781,0.14837678015294387,0.07423454229135018,0.2087572384557177,0.20831099229945949,9.727856831568715,9.459664179343235,11.918106183453347,12.185493389135445,-35.4430379746835,HOLD,HOLD,HOLD
2019-11-13,-100.1674869999988,57.8739970000006,-7.39995700000145,-2764013702,1.4153335999999967,-449013070,-3377597915,7300594,-3.990234999999302,185500000,42.1953051785055,56.50186688746823,75.36487529884049,-18.92993024329553,-35.12691012719006,-21.441624008533836,-6.389553126438841,0.7818551900764987,0.40950930671851893,0.35957928364877034,0.2861834186027181,2.8688109157847066,6.097189384507146,9.929563535522902,11.141898009191209,5.88235294117647,HOLD,HOLD,SELL
2019-11-14,-216.10308299999997,-7.39995700000145,-100.1674869999988,1538984570,-2.2591093000000058,529490874,1839230031,9886535,-3.080078000000867,-66770000,38.27625387523912,50.211562859365316,73.5291527035062,-59.548708621647165,-51.387054345392244,-31.282356882467866,-12.439742408605525,-0.7386270549617677,-0.25764534496113356,0.032243210692655566,0.12197098514448612,-0.10563354210898979,3.8028725383792334,8.303358343582659,10.224351169888905,5.55555555555554,HOLD,HOLD,SELL
2019-11-15,58.768544999998994,-100.1674869999988,-216.10308299999997,2712116496,-5.478454999999997,943014007,3380226345,-17308577,61.81054700000095,81660000,31.08842635852497,38.28518947685669,83.07501464740982,-137.82589581082357,-92.56606150904372,-54.3849476471587,-25.579312769341414,-3.108541027480868,-1.5628477587208067,-0.6565940656439295,-0.23934682034871457,30.85245672894598,18.304791153785118,14.991756925634036,13.552492836346573,31.5789473684211,HOLD,SELL,HOLD
2019-11-16,27.21522499999992,-216.10308299999997,58.768544999998994,-5301466663,2.827178300000014,-2025790357,-7065490661,22092338,0,0,34.92308792229274,45.93211793657019,83.07501464740982,-39.52867540541229,-54.73240988178259,-40.240761066264895,-20.137515493899627,-0.14068136374044116,-0.4653412440406157,-0.22112251993843302,-0.04150649000362705,15.42622836447481,13.728593365338384,13.117787309929554,12.678138459808906,-21.3333333333333,HOLD,HOLD,HOLD
2019-11-17,-268.68979899999977,58.768544999998994,27.21522499999992,2173249089,1.7708762999999976,574437351,2192584245,7085472,0,0,36.80219599396229,50.37609207871996,83.07501464740982,-6.156725202705275,-34.245501161336506,-31.80876280798111,-17.08249997816347,0.8150974681297782,0.0937131419695163,0.027877332553885026,0.07542143193208517,7.713114182235586,10.296445024005152,11.47806389618927,11.860194043047159,69.4915254237288,HOLD,HOLD,HOLD
2019-11-18,-103.1400649999996,27.21522499999992,-268.68979899999977,2910831776,-4.559630599999991,423336640,3683672807,14530776,9.110351999999693,-140970000,27.692969444487296,40.48918337910749,84.35264312878856,-137.42326210135434,-92.85657562100278,-61.41889233198344,-33.31522894731461,-1.8722665659351208,-1.0696227935228535,-0.5455611590153637,-0.22361418303128744,8.41173309111764,9.999921768003333,11.182099909165117,11.682784878979874,-35,HOLD,HOLD,HOLD
2019-11-19,-178.87767499999973,-268.68979899999977,-103.1400649999996,-495856857,-3.1040595000000053,-250962368,-998071637,-12491830,20.719725999999355,27760000,24.95692599629286,35.08094724259001,86.93980052436531,-120.28166355067515,-95.42744796575244,-66.6340389154866,-37.82005707974531,-2.488163032967549,-1.5782319701421272,-0.8653734516384475,-0.4094493647711772,14.565729545560316,12.679872826001883,12.374303170519852,12.265813338399312,12.3076923076923,HOLD,HOLD,HOLD
2019-11-20,-384.51829800000087,-103.1400649999996,-178.87767499999973,-319313379,-1.7572021000000007,-330914594,-848151901,-14489775,-43.92968699999983,521030000,20.83719098077378,32.26581470505234,61.901491952468824,-149.57966927533835,-116.29000472431471,-80.66449342604938,-46.92054855847164,-2.1226825664837747,-1.6229745026065814,-0.9768520326836381,-0.49640115414078423,-14.681978727221576,-1.4725171304980904,5.3363043992048915,8.640297187535907,5.47945205479454,HOLD,HOLD,HOLD
2019-11-21,-346.17237699999987,-178.87767499999973,-384.51829800000087,1749942934,-14.2356178,1340586176,3748800405,-20662016,-20.52050799999961,-539800000,14.784053936647654,18.436356885921786,53.583884041937246,-267.04898363767006,-183.34707804323625,-118.64621899779377,-68.70104852244185,-8.179150183241887,-4.776135326954943,-2.634197753598187,-1.3828022280671917,-17.601243363609683,-6.2345148478743795,2.1042028493029648,6.758954917371739,0,HOLD,HOLD,HOLD
2019-11-22,101.219247,-384.51829800000087,-346.17237699999987,11728072414,-11.19455450000001,3474378538,13064160654,10822853,13.669921999999133,-179140000,11.356955590069148,13.274045280992288,57.929041959404785,-306.61068031883406,-224.05340278242602,-147.08698874806942,-86.6024245532517,-9.686852341620948,-6.380740120216217,-3.704242346898411,-2.015818503675746,-1.9656606818061846,-1.2584056359046372,3.5499177431411226,7.2048237614126265,-2.59740259740261,HOLD,HOLD,HOLD
2019-11-23,-349.87993299999926,-346.17237699999987,101.219247,-13233391367,3.149620800000008,-3731551533,-14463828765,41429378,0,0,17.78669998931755,20.500615653598054,57.92904195940477,-102.69571665941749,-142.73524033681952,-116.04870927956108,-74.48489735626754,-3.26861577081047,-3.9981498901621535,-2.847509453536105,-1.682564355051511,-0.9828303409012733,-0.9438042269284779,3.106178025247573,6.739996421967589,-26.6666666666667,HOLD,HOLD,HOLD
2019-11-24,98.21701999999914,101.219247,-349.87993299999926,9424592871,-10.583090400000003,-506429232,1385475041,18028075,0,0,13.795593798191744,15.494831254606588,57.92904195940477,-226.28782482970837,-194.52141350261445,-145.27761224461574,-92.2523190107022,-6.925853085405237,-5.64438501762163,-3.814457071844089,-2.2567918418224053,-0.49141517045063665,-0.7078531701972679,2.717905772091399,6.305157943130325,10.9090909090909,HOLD,HOLD,HOLD
2019-11-25,72.23743200000081,-349.87993299999926,98.21701999999914,12251713973,3.6418342999999993,3179984258,7657901758,-59174544,112.61035100000117,378980000,19.63640144525991,22.963722075396735,80.74253728379371,-64.03540241485462,-121.33680512696083,-114.84078321403831,-79.96397455839906,-1.6420093927026187,-3.3228301882162157,-2.8824206503635708,-1.8762353165435002,56.05946791477436,27.621697872351433,16.45446142558103,13.163557495186978,-26.2295081967213,HOLD,HOLD,HOLD
2019-11-26,313.29231099999924,98.21701999999914,72.23743200000081,-21555725720,2.488530499999996,-3314237059,-10102986830,27353927,15.439453999999387,178500000,24.006044308922288,27.98232274995472,82.26401718555812,4.101014792573551,-72.9432458452211,-91.45600631228353,-70.14452897398587,0.42326055364867443,-1.8699900161621485,-2.211051756568139,-1.5946375219278082,35.74946095738596,24.576136904264786,16.327585497383552,13.310389527754523,66.6666666666667,HOLD,HOLD,HOLD
2019-11-27,-68.55751699999928,72.23743200000081,313.29231099999924,2861907222,4.045485900000017,1129579011,3871232620,-19497307,57.25,-689990000,40.26082553446917,35.82442898982271,86.74473064118054,158.6966628962855,23.61564336608444,-40.8624666482483,-45.406668330502725,2.2343732268243457,-0.3911210371216214,-1.4289845494971019,-1.2307585914808499,46.49973047869389,32.74460267819995,21.4428873102097,16.145203106609188,-14.6666666666667,HOLD,HOLD,BUY
2019-11-28,298.1374739999992,313.29231099999924,-68.55751699999928,-4941296013,-1.2929780999999991,-1431563348,-5913899463,-3888719,0,0,38.197849237359684,34.441364765227206,86.74473064118055,45.069572948143104,0.5723532745632838,-44.32434794221717,-46.900271470470216,0.4706975634121875,-0.6165853028412016,-1.4119837433099747,-1.234772753320783,23.249865239346036,24.5584520086486,18.762526396434623,15.10357709973141,0,HOLD,HOLD,HOLD
2019-11-29,-191.61347999999998,-68.55751699999928,298.1374739999992,659578705,3.5865718999999956,157366318,801969310,1811038,-39.709961000000476,-645490000,50.83795937253258,41.65128775126368,70.33555958956974,171.60352347407206,74.96363345592181,-1.5166201994397852,-24.63977176269782,2.0286347317060915,0.4342039978690764,-0.7871642878962177,-0.9237182595581714,-8.23004788032631,8.491348756486332,11.453465471879099,11.56721980297334,-18.75,HOLD,HOLD,HOLD
2019-11-30,-145.33785699999953,298.1374739999992,-191.61347999999998,-2551500670,-2.764454600000022,-937947410,-3159564508,-11574461,0,0,44.14275148576576,37.940379480171494,70.33555958956974,-10.004978262964869,8.319355091941361,-25.278727674510264,-35.412269068330716,-0.36790993414695095,-0.3654606515981982,-1.0343255769092252,-1.0424754428125027,-4.115023940163155,6.3685115673633845,10.021782287894894,10.820947557620457,-28.8461538461538,HOLD,HOLD,HOLD
2019-12-01,-102.30415300000004,-191.61347999999998,-145.33785699999953,1562513693,-1.3539618999999732,536829430,1882648684,3193790,0,0,39.580701453921954,36.1216653571406,70.33555958956974,-77.67141763148175,-30.094947931042952,-40.28611884019574,-42.50424248327636,-0.8609359170734763,-0.6125859636986206,-1.0742801172955296,-1.0625713432761756,-2.057511970082487,4.776383675523903,8.769059501908487,10.12282190874248,0,HOLD,HOLD,HOLD
2019-12-02,-1.8426440000002913,-145.33785699999953,-102.30415300000004,-1638667773,-2.1265767000000153,-432218936,-1934456806,-3284293,-97.47949299999891,1126850000,36.5156218153924,33.23448302925131,41.05154685100949,-89.98778531574135,-48.147249198283134,-48.03837311017196,-46.36230122629149,-1.4937563085367458,-0.9910836477739906,-1.2058171901336152,-1.131216850161593,-49.76850248503979,-20.787585493357255,-4.5120095608308475,3.18073707592157,143.243243243243,BUY,HOLD,SELL
2019-12-03,-68.11088199999995,-102.30415300000004,-1.8426440000002913,-2284554937,-1.1027374999999893,-466181512,-2402302106,5972927,-47.350586000000476,82660000,36.456949303610664,31.71762109875277,33.28447454124922,-45.91521465787082,-36.57109789871265,-42.2639069714005,-43.49006527620804,-1.2982469042683533,-1.018997110830469,-1.1929322288669084,-1.129379472731813,-48.55954424252013,-27.428335620017606,-9.866831615727278,-0.07934828381621628,-26.6666666666667,BUY,HOLD,HOLD
2019-12-04,196.27293499999996,-1.8426440000002913,-68.11088199999995,6866755149,-1.2086773999999991,1661557244,8070811515,19732187,46.030273999998826,-157920000,34.11879767109215,29.9867200004657,44.96434598289189,-57.01304832893493,-44.45604392403311,-45.494778849974864,-45.07850506483919,-1.2534621521342046,-1.0664171831228657,-1.194900375258527,-1.1344954680394324,-1.2646351212606532,-9.063683215013953,-2.879693413760833,2.8954660570743727,12.1212121212121,HOLD,HOLD,HOLD
2019-12-05,98.6891770000002,-68.11088199999995,196.27293499999996,-2848155687,2.501256799999993,-1120026866,-3590450336,8762769,4.030273000000307,-27300000,45.698469198899126,38.058168443890786,45.920834898640734,69.62994333553252,15.726200806974703,-15.273814618728466,-29.50744441549523,0.6238973239329084,-0.17449868734215102,-0.7328807283512333,-0.899930805585285,1.3828189393698267,-5.790194161259933,-2.0159476120406907,2.9686794082317647,-29.7297297297297,HOLD,HOLD,HOLD
