SNo,Name,Symbol,Date,High,Low,Open,Close,Volume,Marketcap
746,Tether,USDT,2017-03-17,1.000030041,1.000030041,1.000030041,1.000030041,46381300,44952211.09
747,Tether,USDT,2017-03-18,1.00011003,0.999936998,1.000030041,1.000030041,49039900,44952211.09
748,Tether,USDT,2017-03-19,1.000090003,0.999970019,1.000030041,1.000049949,33106500,44953110.11
749,Tether,USDT,2017-03-20,1.000380039,1.000030041,1.000049949,1.000210047,16075100,44960302.24
750,Tether,USDT,2017-03-21,1.000219941,0.999985993,1.000200033,1.000030041,21556400,44952211.09
751,Tether,USDT,2017-03-22,1.000040054,1.000010014,1.000030041,1.000040054,22713300,44952660.6
752,Tether,USDT,2017-03-23,1.000090003,1.000040054,1.000040054,1.000069976,12763900,44954009.12
753,Tether,USDT,2017-03-24,1.000259995,0.99989301,1.000069976,0.99989599,33351200,44946187.67
754,Tether,USDT,2017-03-25,1.000139952,0.999868989,0.999898016,0.999916017,28141600,44947086.69
755,Tether,USDT,2017-03-26,1.000049949,0.999915004,0.999915004,1.000010014,16614300,44951302.07
756,Tether,USDT,2017-03-27,1.000010014,1.000010014,1.000010014,1.000010014,19270700,44951302.07
757,Tether,USDT,2017-03-28,1.000010014,1.000010014,1.000010014,1.000010014,15602800,44951302.07
758,Tether,USDT,2017-03-29,1.000169992,0.999831021,1.000010014,0.999947011,16816300,54947940.17
759,Tether,USDT,2017-03-30,1.000090003,0.999863982,0.999948025,0.999985993,25009900,54950083.25
760,Tether,USDT,2017-03-31,1.000309944,0.999917984,0.99998498,1,34115800,54950855.56
761,Tether,USDT,2017-04-01,1.000069976,0.997386992,1.000020027,0.999585986,15118800,54928117.88
762,Tether,USDT,2017-04-02,1.001289964,0.999244988,0.999581993,1.000949979,45911500,55003070.87
763,Tether,USDT,2017-04-03,1.000959992,0.999122024,1.000949979,0.999751985,42028500,54937239.73
764,Tether,USDT,2017-04-04,1.00011003,0.99969399,0.999770999,1.000020027,26434800,54951966.56
765,Tether,USDT,2017-04-05,1.00011003,0.999952972,1.000030041,1.00011003,26734200,54956912.14
766,Tether,USDT,2017-04-06,1.000219941,0.999939024,1.000120044,0.999939024,33731600,54947515.54
767,Tether,USDT,2017-04-07,0.999965012,0.999781013,0.999936998,0.999872983,21336300,54943888.78
768,Tether,USDT,2017-04-08,0.999957979,0.998663008,0.999873996,0.999715984,14282200,54935261.5
769,Tether,USDT,2017-04-09,0.999966979,0.997950017,0.999714017,0.999960005,18951900,54948669.51
770,Tether,USDT,2017-04-10,0.99998498,0.999590993,0.999960005,0.999930978,12279500,54947075.93
771,Tether,USDT,2017-04-11,0.999936998,0.999530017,0.999934018,0.999843001,12213800,54942244.06
772,Tether,USDT,2017-04-12,0.999934018,0.999562025,0.999841988,0.999562025,20964000,50721547.57
773,Tether,USDT,2017-04-13,0.999731004,0.999306023,0.999557972,0.999611974,24018200,50724084.76
774,Tether,USDT,2017-04-14,0.999755025,0.998664021,0.999617994,0.998986006,14768200,50692319.16
775,Tether,USDT,2017-04-15,0.999948978,0.999000013,0.999031007,0.999939024,14030700,50740677.97
776,Tether,USDT,2017-04-16,0.999945998,0.999458015,0.999939024,0.999458015,7208670,50716270.22
777,Tether,USDT,2017-04-17,0.99949801,0.99782598,0.999435008,0.999288023,17280800,50707643.78
778,Tether,USDT,2017-04-18,0.999792993,0.999293983,0.999293983,0.999616027,26367700,60720447.73
779,Tether,USDT,2017-04-19,0.999621987,0.999175012,0.999616981,0.999522984,18244800,54798621.95
780,Tether,USDT,2017-04-20,0.99969101,0.997829974,0.999525011,0.998274982,20548000,54688778.95
781,Tether,USDT,2017-04-21,0.998269022,0.984169006,0.998269022,0.984169006,15935100,53875597.7
782,Tether,USDT,2017-04-22,0.984000027,0.940928996,0.984000027,0.940928996,14711900,51499127.87
783,Tether,USDT,2017-04-23,0.940741003,0.921333015,0.940741003,0.921333015,17298600,50424596.21
784,Tether,USDT,2017-04-24,0.921307981,0.917890012,0.921307981,0.917890012,15265400,50231003.95
785,Tether,USDT,2017-04-25,0.917876005,0.913595021,0.917876005,0.913595021,12707000,59158556.41
786,Tether,USDT,2017-04-26,0.921050012,0.913538992,0.913538992,0.921050012,18772400,57277757.63
787,Tether,USDT,2017-04-27,0.924414992,0.921046019,0.921048999,0.924350977,24062800,57450802.32
788,Tether,USDT,2017-04-28,0.934542,0.924335003,0.92434299,0.934542,26494600,58064952.18
789,Tether,USDT,2017-04-29,0.937408984,0.934557021,0.934557021,0.937192976,26533600,59055943.16
790,Tether,USDT,2017-04-30,0.937196016,0.935584009,0.937188983,0.936854005,23739900,59033935.1
791,Tether,USDT,2017-05-01,0.93721801,0.935871005,0.936855018,0.935871005,44582500,58977841.09
792,Tether,USDT,2017-05-02,0.935856998,0.932467997,0.935856998,0.932606995,22268100,58811371.88
793,Tether,USDT,2017-05-03,0.93392998,0.932392001,0.932612002,0.93335098,33500300,57342736.94
794,Tether,USDT,2017-05-04,0.945931017,0.933355987,0.933355987,0.945931017,56022400,59029170.31
795,Tether,USDT,2017-05-05,0.955600977,0.945975006,0.945975006,0.955600977,69583296,59632609.76
796,Tether,USDT,2017-05-06,0.968618989,0.955667019,0.955667019,0.968618989,44047300,60444975.29
797,Tether,USDT,2017-05-07,0.969835997,0.968638003,0.968638003,0.968990028,72995504,60468126.9
798,Tether,USDT,2017-05-08,0.968962014,0.967203021,0.968962014,0.967260003,85211504,60360765.97
799,Tether,USDT,2017-05-09,0.970503986,0.967254996,0.967254996,0.970486999,62186400,60558338.95
800,Tether,USDT,2017-05-10,0.990119994,0.970483005,0.970483005,0.981999993,45884200,61273022.87
801,Tether,USDT,2017-05-11,0.995306015,0.965892971,0.979820013,0.983721018,46800700,61380411
802,Tether,USDT,2017-05-12,0.998678029,0.960650027,0.975099027,0.976069987,42850000,60903017.99
803,Tether,USDT,2017-05-13,0.988520026,0.963114977,0.981352985,0.973648012,28873700,60751894.5
804,Tether,USDT,2017-05-14,0.993730009,0.970646977,0.972774982,0.981105983,23922200,61217245.04
805,Tether,USDT,2017-05-15,0.992407978,0.967297971,0.980576992,0.967297971,37380700,60353216.61
806,Tether,USDT,2017-05-16,0.986720026,0.956610024,0.970697999,0.958590984,53097800,59812491.29
807,Tether,USDT,2017-05-17,0.987524986,0.91939801,0.952962995,0.970429003,60057700,60551133.34
808,Tether,USDT,2017-05-18,0.980207026,0.950662017,0.961148024,0.967142999,44705600,60346099.25
809,Tether,USDT,2017-05-19,1.00169003,0.962212026,0.967244029,1.001199961,53721400,62469137.05
810,Tether,USDT,2017-05-20,1.00504005,0.982134998,0.998833001,0.993430972,42299800,61983382.71
811,Tether,USDT,2017-05-21,1.004959941,0.986411989,0.992748976,1.000079989,46162600,62399255.47
812,Tether,USDT,2017-05-22,1.040719986,0.983246982,1.004539967,1.007859945,79739904,62884751.38
813,Tether,USDT,2017-05-23,1.028599977,1.002550006,1.014479995,1.006299973,59043000,64800006.16
814,Tether,USDT,2017-05-24,1.054659963,0.998946011,1.006279945,1.016860008,87804800,69547450.2
815,Tether,USDT,2017-05-25,1.097519994,1.001139998,1.016000032,1.036599994,144036000,70897554.11
816,Tether,USDT,2017-05-26,1.09987998,1.014289975,1.022130013,1.036209941,125946000,98433411.31
817,Tether,USDT,2017-05-27,1.209810019,1.000440001,1.04756999,1.023689985,186683008,107480990.3
818,Tether,USDT,2017-05-28,1.109979987,1.019260049,1.022259951,1.042440057,110026000,109449622
819,Tether,USDT,2017-05-29,1.054430008,1.011940002,1.043200016,1.021600008,80508896,107261553.5
820,Tether,USDT,2017-05-30,1.036209941,1.001999974,1.020730019,1.00951004,108331000,105992179.8
821,Tether,USDT,2017-05-31,1.06111002,1.010959983,1.012840033,1.036280036,84739904,108802860.9
822,Tether,USDT,2017-06-01,1.054859996,1.021409988,1.035670042,1.03057003,100614000,108203346.9
823,Tether,USDT,2017-06-02,1.051990032,1.019440055,1.031970024,1.023880005,49197100,107500939.1
824,Tether,USDT,2017-06-03,1.041869998,1.022179961,1.026990056,1.023219943,43629000,107431643.3
825,Tether,USDT,2017-06-04,1.033699989,1.008329988,1.023589969,1.011639953,49194800,106215816.4
826,Tether,USDT,2017-06-05,1.02670002,1.009699941,1.009699941,1.016800046,49132500,106757583.8
827,Tether,USDT,2017-06-06,1.037389994,0.995467007,1.016080022,1.004830003,152408000,105500809.3
828,Tether,USDT,2017-06-07,1.028190017,0.996592999,1.002159953,1.008980036,97386096,105936533.1
829,Tether,USDT,2017-06-08,1.029170036,1.002150059,1.017120004,1.004760027,65560000,128100686
830,Tether,USDT,2017-06-09,1.008209944,0.998157024,1.003229976,1.000669956,58031200,127579236.3
831,Tether,USDT,2017-06-10,1.030519962,0.99831003,0.999158025,1.024369955,80163296,130600839.7
832,Tether,USDT,2017-06-11,1.025619984,0.996783018,1.024880052,1.008170009,84910496,128535439.9
833,Tether,USDT,2017-06-12,1.090000033,1.000839949,1.006270051,1.017760038,211119008,129758105.6
834,Tether,USDT,2017-06-13,1.042619944,1.003509998,1.029080033,1.00838995,105293000,128563488.5
835,Tether,USDT,2017-06-14,1.064360023,1.006219983,1.008909941,1.025159955,139975008,130701559.8
836,Tether,USDT,2017-06-15,1.064800024,0.995499015,1.029899955,1.017429948,243107008,129716032.6
837,Tether,USDT,2017-06-16,1.047440052,1.007889986,1.012789965,1.015619993,109032000,129485268.8
838,Tether,USDT,2017-06-17,1.034070015,0.978803992,1.020900011,0.988583982,104554000,126038346
839,Tether,USDT,2017-06-18,1.036560059,0.976656973,0.988673985,1.002820015,114519000,127853348
840,Tether,USDT,2017-06-19,1.007259965,0.982742012,1.002570033,0.986406028,75733696,125760664.5
841,Tether,USDT,2017-06-20,0.990410984,0.956381023,0.986155987,0.975272,88767296,141115836.1
842,Tether,USDT,2017-06-21,0.997024,0.951188982,0.975086987,0.981360972,108254000,141996876.8
843,Tether,USDT,2017-06-22,0.995993972,0.967954993,0.981173992,0.972902,63105300,140772911.7
844,Tether,USDT,2017-06-23,1.008579969,0.96936202,0.972495973,1.006000042,41182300,145561988
845,Tether,USDT,2017-06-24,1.035189986,1.003430009,1.006139994,1.020499945,79286600,147660048.4
846,Tether,USDT,2017-06-25,1.035359979,0.998245001,1.019459963,1.013149977,102005000,146596548.8
847,Tether,USDT,2017-06-26,1.058089972,0.970667005,1.01233995,1.010100007,195886000,146155232.6
848,Tether,USDT,2017-06-27,1.062350035,0.988021016,1.010100007,1.007130027,171804992,145725492
849,Tether,USDT,2017-06-28,1.035339952,0.99593401,1.01086998,1.011790037,128750000,146399765.2
850,Tether,USDT,2017-06-29,1.035969973,1.004780054,1.012380004,1.017799973,101103000,218807245.8
851,Tether,USDT,2017-06-30,1.019299984,0.997354984,1.016909957,1.00583005,72550400,216233928.2
852,Tether,USDT,2017-07-01,1.039710045,1.005800009,1.010400057,1.019970059,82133800,219273753.7
853,Tether,USDT,2017-07-02,1.028220057,1.009619951,1.019539952,1.020259976,76519200,224437398.1
854,Tether,USDT,2017-07-03,1.019770026,0.992833972,1.013800025,1.000749946,87514200,220145566.7
855,Tether,USDT,2017-07-04,1.00940001,0.987214029,0.999601007,0.998827994,87707904,219722764.1
856,Tether,USDT,2017-07-05,1.015750051,0.994445026,1.000659943,0.996460021,66727600,219201850
857,Tether,USDT,2017-07-06,1.008000016,0.995935977,0.995935977,1.003600001,44331000,220773286
858,Tether,USDT,2017-07-07,1.021090031,1.000159979,1.002400041,1.007990003,84663200,221739004.1
859,Tether,USDT,2017-07-08,1.017050028,0.997497022,1.008430004,0.999724984,62607300,219920858.2
860,Tether,USDT,2017-07-09,1.014009953,0.99852699,0.999601007,1.009920001,45640800,222163568.1
861,Tether,USDT,2017-07-10,1.024209976,0.991514981,1.005149961,1.007949948,132682000,236849454.8
862,Tether,USDT,2017-07-11,1.038980007,0.998773992,1.017950058,1.012290001,173424000,262164132.7
863,Tether,USDT,2017-07-12,1.023200035,0.995490015,1.00751996,0.997456014,131420000,268297014.7
864,Tether,USDT,2017-07-13,1.018679976,0.999409974,0.999669015,1.003829956,104236000,290590041.6
865,Tether,USDT,2017-07-14,1.01481998,0.994216979,1.000530005,1.003000021,93146704,290349772.1
866,Tether,USDT,2017-07-15,1.018949986,0.988485992,1.001999974,1.001970053,125229000,295061456.3
867,Tether,USDT,2017-07-16,1.020689964,0.969664991,1.002310038,0.999161005,177914000,294234258.3
868,Tether,USDT,2017-07-17,1.014459968,0.983969986,0.988207996,0.996887982,171476000,293584830
869,Tether,USDT,2017-07-18,1.02286005,0.982123017,0.995020986,0.998215973,238396000,308949167.7
870,Tether,USDT,2017-07-19,1.030900002,0.980135977,1.001420021,1.003090024,199312000,310457677.2
871,Tether,USDT,2017-07-20,1.015179992,0.976701975,0.990980029,0.986865997,278993984,315304973
872,Tether,USDT,2017-07-21,1.017030001,0.984893024,0.998636007,0.997201979,168919008,318607353.4
873,Tether,USDT,2017-07-22,1.003909945,0.986424029,0.999611974,0.993200004,131558000,317328704
874,Tether,USDT,2017-07-23,1.006219983,0.990374982,0.994772971,0.997761011,114229000,318785949.5
875,Tether,USDT,2017-07-24,1.002589941,0.988838971,0.999918997,0.993996978,75766896,317583346.5
876,Tether,USDT,2017-07-25,1.019189954,0.984754026,0.994283974,0.999801993,220992000,319438051.6
877,Tether,USDT,2017-07-26,1.012570024,0.989915013,0.998645008,0.996954978,111957000,318528431.4
878,Tether,USDT,2017-07-27,1.006880045,0.991769016,0.998839021,0.997274995,79850000,318630572.1
879,Tether,USDT,2017-07-28,1.006800056,0.990485013,0.996060014,1.001940012,116290000,320121045.2
880,Tether,USDT,2017-07-29,1.00541997,0.993448973,0.999755025,0.996618986,73768304,318420979.3
881,Tether,USDT,2017-07-30,1.004469991,0.99118799,0.996775985,0.998867989,60213000,319139537.5
882,Tether,USDT,2017-07-31,1.006950021,0.995719016,1.000030041,1.000920057,75184896,319795154
883,Tether,USDT,2017-08-01,1.019320011,0.988123,1.002779961,0.996819019,170044992,318484879.5
884,Tether,USDT,2017-08-02,1.00880003,0.985239029,0.996581018,1.001430035,84592704,319958099.6
885,Tether,USDT,2017-08-03,1.006649971,0.955403984,1.002570033,0.969304025,57242700,309693788.1
886,Tether,USDT,2017-08-04,1.010650039,0.966325998,0.968451977,1.004349947,59432500,320891027
887,Tether,USDT,2017-08-05,1.025810003,0.991505027,1.004500031,0.998314023,173138000,318962523
888,Tether,USDT,2017-08-06,1.011620045,0.993119001,1.001850009,1.001039982,103532000,319833483.3
889,Tether,USDT,2017-08-07,1.005509973,0.990055978,0.999468029,0.996254027,110170000,318304350.5
890,Tether,USDT,2017-08-08,1.009660006,0.989566028,0.994220018,1.001510024,130482000,319983648.8
891,Tether,USDT,2017-08-09,1.010489941,0.993707001,0.999235988,1.00285995,140568992,320414975.5
892,Tether,USDT,2017-08-10,1.007699966,0.988216996,0.998799026,0.992990971,91695000,317261818.1
893,Tether,USDT,2017-08-11,1.007940054,0.988427997,0.99663502,1.000890017,111829000,319785558.1
894,Tether,USDT,2017-08-12,1.011999965,0.995212972,1.000890017,1.001129985,130896000,319862238.4
895,Tether,USDT,2017-08-13,1.015179992,0.980413973,1.000499964,0.99861598,198568992,319059012.4
896,Tether,USDT,2017-08-14,1.00620997,0.990625978,0.995682001,0.998162985,125445000,318914378.1
897,Tether,USDT,2017-08-15,1.024970055,0.994512975,1.000360012,1.001530051,213099008,319990139
898,Tether,USDT,2017-08-16,1.010609984,0.991914988,0.998962998,1.001199961,121473000,319884703.6
899,Tether,USDT,2017-08-17,1.011849999,0.989069998,1.000659943,1.007949948,166152000,322041353.6
900,Tether,USDT,2017-08-18,1.030259967,0.984905005,1.00793004,1.013329983,255272000,323760270.7
901,Tether,USDT,2017-08-19,1.036139965,0.980183005,1.007920027,1.002740026,281632992,320376751.7
902,Tether,USDT,2017-08-20,1.016100049,0.983909011,0.997166991,0.996629,133754000,318424279.2
903,Tether,USDT,2017-08-21,1.009920001,0.990459025,0.999538004,0.999262989,208830000,319265845.6
904,Tether,USDT,2017-08-22,1.015100002,0.990916014,1.001209974,1.006520033,241915008,321584466.7
905,Tether,USDT,2017-08-23,1.012760043,0.99168402,1.004289985,1.002009988,195159008,320143515.8
906,Tether,USDT,2017-08-24,1.013980031,0.990714014,0.999332011,1.004920006,132330000,321073264.6
907,Tether,USDT,2017-08-25,1.015650034,0.998112023,1.00474,1.00285995,116308000,320415041.7
908,Tether,USDT,2017-08-26,1.006060004,0.995768011,1.003990054,0.998932004,98081296,319160040.8
909,Tether,USDT,2017-08-27,1.006160021,0.997089982,1.000130057,1.002940059,104722000,320440601.8
910,Tether,USDT,2017-08-28,1.010499954,0.995564997,1.002429962,1.001060009,130785000,319837226.9
911,Tether,USDT,2017-08-29,1.01681006,0.995689988,1.002529979,1.001520038,132123000,319984145.1
912,Tether,USDT,2017-08-30,1.007210016,0.996119022,1.001700044,1.000740051,114992000,319734936.3
913,Tether,USDT,2017-08-31,1.008229971,0.999513984,1.000059962,1.003119946,109217000,320495343.7
914,Tether,USDT,2017-09-01,1.013730049,1.000540018,1.004050016,1.004369974,199664000,320894490.3
915,Tether,USDT,2017-09-02,1.040820003,0.998739004,1.004590034,1.017879963,345971008,350148972.1
916,Tether,USDT,2017-09-03,1.027870059,0.99962002,1.01406002,1.002230048,188687008,364809999
917,Tether,USDT,2017-09-04,1.045130014,0.997740984,1.002589941,1.030550003,375472992,381507840.4
918,Tether,USDT,2017-09-05,1.044260025,0.99989301,1.026329994,1.004230022,271614016,386827671.6
919,Tether,USDT,2017-09-06,1.045220017,1.000259995,1.005900025,1.005089998,192688992,387158941.1
920,Tether,USDT,2017-09-07,1.012470007,0.995769978,1.00383997,1.001350045,166452992,394229273.8
921,Tether,USDT,2017-09-08,1.050770044,0.99732703,1.001749992,1.006890059,319590016,396410359.5
922,Tether,USDT,2017-09-09,1.014999986,0.998369992,1.013010025,1.001250029,119580000,404202404.1
923,Tether,USDT,2017-09-10,1.020599961,0.996179998,1.003430009,1.00545001,163772992,405897934.7
924,Tether,USDT,2017-09-11,1.018530011,0.990974009,1.004099965,1.001070023,125845000,404132451
925,Tether,USDT,2017-09-12,1.015089989,0.996226013,1.001260042,1.005290031,162774000,405836067.1
926,Tether,USDT,2017-09-13,1.021049976,0.991963029,1.001629949,1.002539992,257404000,414751290.8
927,Tether,USDT,2017-09-14,1.026139975,0.979948997,1.002689958,1.003129959,356495008,420011024.1
928,Tether,USDT,2017-09-15,1.030249953,0.966404021,1.003780007,1.005370021,540294976,444857366.8
929,Tether,USDT,2017-09-16,1.036110044,0.991209984,1.002539992,1.001989961,233444992,443361780.2
930,Tether,USDT,2017-09-17,1.014420033,0.992027998,1.007329941,1.006569982,119083000,445388344.3
931,Tether,USDT,2017-09-18,1.012580037,0.992398977,1.002210021,1.002410054,214648000,443547622.3
932,Tether,USDT,2017-09-19,1.013669968,0.995486975,1.001719952,1.001850009,163298000,443299832.8
933,Tether,USDT,2017-09-20,1.004999995,0.988992989,1.004320025,1.004539967,137763008,444490107.3
934,Tether,USDT,2017-09-21,1.01522994,0.994433999,0.997446001,1.004719973,231706000,444569753.6
935,Tether,USDT,2017-09-22,1.012009978,0.99890101,1.005159974,1.004590034,164432000,444512231
936,Tether,USDT,2017-09-23,1.010159969,0.997654021,1.000810027,1.002089977,118296000,443406022.9
937,Tether,USDT,2017-09-24,1.008849978,0.999100029,1.001790047,1.002930045,91337904,443777707.1
938,Tether,USDT,2017-09-25,1.007529974,0.984387994,1.00316,1.001299977,160336992,443056462.7
939,Tether,USDT,2017-09-26,1.006530046,0.99594599,1.000839949,1.002589941,103839000,428167761.8
940,Tether,USDT,2017-09-27,1.00406003,0.99128598,1.00127995,1.000640035,201224000,427334991.6
941,Tether,USDT,2017-09-28,1.011829972,0.995263994,1.000090003,1.001790047,232499008,427826112.5
942,Tether,USDT,2017-09-29,1.020900011,0.994503021,0.998356998,0.999863029,205406000,437001794.7
943,Tether,USDT,2017-09-30,1.002150059,0.993903995,1.000419974,0.996487975,117411000,435526611.9
944,Tether,USDT,2017-10-01,1.002169967,0.994992971,0.997265995,0.999924004,103007000,437028355.4
945,Tether,USDT,2017-10-02,1.004760027,0.995806992,0.998088002,1.001700044,126009000,437804576.8
946,Tether,USDT,2017-10-03,1.00782001,0.99879998,1.00188005,1.000120044,137567008,437114019.5
947,Tether,USDT,2017-10-04,1.009979963,0.99772501,1.001909971,1.001250029,114903000,437607899.1
948,Tether,USDT,2017-10-05,1.006749988,0.99643302,1.000270009,1.00030005,119952000,437192690.6
949,Tether,USDT,2017-10-06,1.006410003,0.998000979,1.000419974,1.00109005,92153696,437537969.2
950,Tether,USDT,2017-10-07,1.004770041,0.992830992,0.999588013,0.999319971,89544096,436764375.2
951,Tether,USDT,2017-10-08,1.002910018,0.995329976,0.998109996,0.998441994,123005000,436380635.2
952,Tether,USDT,2017-10-09,1.008550048,0.994414985,0.998897016,0.999779999,178567008,436965423.6
953,Tether,USDT,2017-10-10,1.00395,0.996522009,1.000380039,0.999441028,137687008,436817259.7
954,Tether,USDT,2017-10-11,1.003100038,0.997106016,0.997961998,0.99862498,85384600,436460617.5
955,Tether,USDT,2017-10-12,1.004860044,0.99070698,0.999843001,0.997422993,216202000,435935269.4
956,Tether,USDT,2017-10-13,1.016270041,0.992697001,1.000090003,1.000049949,319484992,437083430.2
957,Tether,USDT,2017-10-14,1.004979968,0.995903015,1.000499964,0.99970901,139468000,436934492.2
958,Tether,USDT,2017-10-15,1.011540055,0.992758989,1.000399947,0.999242008,209190000,436730384.4
959,Tether,USDT,2017-10-16,1.013479948,0.984019995,0.998000026,0.99800998,204158000,436191924.4
960,Tether,USDT,2017-10-17,1.01730001,0.981164992,0.998251975,0.999334991,216808000,436771031.1
961,Tether,USDT,2017-10-18,1.012429953,0.991487026,0.998946011,1.002679944,253904000,438233002.4
962,Tether,USDT,2017-10-19,1.007380009,0.995999992,1.002419949,1.000659943,150674000,437350137.8
963,Tether,USDT,2017-10-20,1.011899948,0.997443974,1.000990033,1.001019955,185163008,437507375.1
964,Tether,USDT,2017-10-21,1.014969945,0.99277401,1.000749946,1.000929952,171818000,437467634.2
965,Tether,USDT,2017-10-22,1.007949948,0.996909022,0.999920011,1.001929998,166215008,437904695.3
966,Tether,USDT,2017-10-23,1.01075995,0.993556023,1.001360059,0.996536016,203487008,435547187.4
967,Tether,USDT,2017-10-24,1.01891005,0.985113978,0.994611025,1.002750039,257372000,438263085.5
968,Tether,USDT,2017-10-25,1.009109974,0.995853007,1.002239943,1.00225997,171432992,438049426.6
969,Tether,USDT,2017-10-26,1.00635004,0.997739017,1.00229001,0.999867976,162258000,437003975.1
970,Tether,USDT,2017-10-27,1.005890012,0.996415019,0.999916017,1.000069976,144634000,437092261.6
971,Tether,USDT,2017-10-28,1.005380034,0.998318017,0.999837995,1.003960013,120414000,438792431.5
972,Tether,USDT,2017-10-29,1.008829951,0.991302013,1.002509952,1.001109958,618257024,452563455.7
973,Tether,USDT,2017-10-30,1.004449964,0.994665027,1.001060009,1.000579953,169424992,452323863
974,Tether,USDT,2017-10-31,1.004160047,0.996870995,0.998327017,1.000710011,184182000,452382631.1
975,Tether,USDT,2017-11-01,1.003859997,0.99564302,1.001109958,1.001549959,246324000,452762362.9
976,Tether,USDT,2017-11-02,1.035889983,0.996339023,0.999853015,1.001000047,425129984,452513728.9
977,Tether,USDT,2017-11-03,1.013610005,0.996362984,0.999063015,1.00632,358886016,490139897
978,Tether,USDT,2017-11-04,1.014000058,0.994863987,1.004500031,1.002089977,285312000,495094256.2
979,Tether,USDT,2017-11-05,1.006119967,0.995976985,1.000769973,0.99879998,234616000,493468793.3
980,Tether,USDT,2017-11-06,1.006790042,0.993269026,1.002380013,1.003379941,308963008,495731595.7
981,Tether,USDT,2017-11-07,1.008209944,0.997083008,0.999881983,1.005660057,255132992,516971256.3
982,Tether,USDT,2017-11-08,1.04223001,0.994841993,1.004490018,1.01196003,526848992,499970644.8
983,Tether,USDT,2017-11-09,1.01327002,0.996514976,1.01086998,1.008180022,358188000,538430291.7
984,Tether,USDT,2017-11-10,1.024230003,0.995486021,1.006500006,1.006010056,756446016,567451677.9
985,Tether,USDT,2017-11-11,1.02620995,0.995799005,1.005980015,1.008990049,746227968,599402281.7
986,Tether,USDT,2017-11-12,1.105909944,0.967601001,1.00601995,1.012470007,1466060032,601469616.3
987,Tether,USDT,2017-11-13,1.029289961,0.975103021,1.004480004,1.009349942,767884032,599572201.2
988,Tether,USDT,2017-11-14,1.013429999,0.996897995,1.005239964,1.006829977,429857984,598075275.6
989,Tether,USDT,2017-11-15,1.011630058,1.000249982,1.004580021,1.003180027,449671008,595907109.4
990,Tether,USDT,2017-11-16,1.010890007,0.993232012,1.005820036,1.002120018,650278976,615319850.2
991,Tether,USDT,2017-11-17,1.011809945,0.995757997,0.995757997,1.00138998,639398016,644913316.9
992,Tether,USDT,2017-11-18,1.00917995,0.996339977,1.000650048,1.002310038,588136000,645504498.4
993,Tether,USDT,2017-11-19,1.007490039,0.996693015,1.00237,1.002439976,485752992,676613748.6
994,Tether,USDT,2017-11-20,1.002979994,0.996537983,1.001379967,1.001919985,449595008,676262765.8
995,Tether,USDT,2017-11-21,1.011199951,0.988572001,1.003469944,0.99604702,622649024,672298685.6
996,Tether,USDT,2017-11-22,1.003399968,0.99278897,0.997426987,1.000149965,499812000,675068074.5
997,Tether,USDT,2017-11-23,1.006340027,0.992238998,0.998658001,0.994630992,735883008,671342932.6
998,Tether,USDT,2017-11-24,1.007130027,0.988004029,1.004140019,1.002329946,848627968,676539502.2
999,Tether,USDT,2017-11-25,1.009070039,0.995076001,1.002320051,1.005409956,651987968,678618400.1
1000,Tether,USDT,2017-11-26,1.017420053,1.000560045,1.004220009,1.008679986,636451968,680826560.2
1001,Tether,USDT,2017-11-27,1.020169973,0.99812597,1.006749988,1.001289964,784436992,675838547.9
1002,Tether,USDT,2017-11-28,1.006479979,0.996047974,1.002869964,1.000139952,794764032,675062334.8
1003,Tether,USDT,2017-11-29,1.048449993,0.955618024,1.000130057,0.99060601,1672120064,732076009.4
1004,Tether,USDT,2017-11-30,1.028669953,0.989319026,1.003859997,1.008100033,1043969984,770205888.2
1005,Tether,USDT,2017-12-01,1.019209981,0.993043005,1.007200003,1.009780049,749395968,771489437.4
1006,Tether,USDT,2017-12-02,1.016770005,0.995611012,1.008949995,0.999653995,679950016,813735697.7
1007,Tether,USDT,2017-12-03,1.029539943,0.985319972,1.001019955,1.000659943,946748992,814554599.2
1008,Tether,USDT,2017-12-04,1.014050007,0.992132008,1.002449989,1.003669977,668510016,817004791.4
1009,Tether,USDT,2017-12-05,1.008370042,0.996457994,1.003509998,1.001970053,814145984,815620961.9
1010,Tether,USDT,2017-12-06,1.020040035,0.995840013,0.999759972,1.009909987,1281490048,822084259.6
1011,Tether,USDT,2017-12-07,1.076949954,1.001070023,1.007069945,1.031659961,1671609984,839789136.9
1012,Tether,USDT,2017-12-08,1.057659984,0.986563027,1.036329985,1.01760006,1993030016,828344053
1013,Tether,USDT,2017-12-09,1.047260046,0.993560016,1.020580053,1.017130017,1598909952,827961464.9
1014,Tether,USDT,2017-12-10,1.044659972,0.971535981,1.022060037,1.017750025,1649500032,828466155.6
1015,Tether,USDT,2017-12-11,1.029629946,0.999949992,1.012719989,1.018560052,1542119936,854589509.7
1016,Tether,USDT,2017-12-12,1.081670046,1.000869989,1.018820047,1.077880025,2240839936,904360018.8
1017,Tether,USDT,2017-12-13,1.088000059,1.019459963,1.080950022,1.027160048,2198139904,913163058.9
1018,Tether,USDT,2017-12-14,1.051419973,1.006690025,1.026720047,1.008190036,2336179968,1027363100
1019,Tether,USDT,2017-12-15,1.018730044,0.995525002,1.009819984,1.016100049,2044499968,1035423527
