Date,High,Low,Open,Close,BTC_diff,Mcap_diff,Vol_diff,xBTCx,diff1,ETH,ETH_diff,Eth_Mcap_diff,Eth_vol_diff,TETH_vol_diff,TETH_Mcap_diff,SP,SP_diff,SP_vol_diff,DJI,DJI_diff,DJI_vol_diff,NAS,NAS_diff,NAS_vol_diff,Gold,Gold_diff,Gold_vol_diff,TRE,TRE_diff
2018-07-25,8416.870117,8086.359863,8379.660156,8181.390137,-242.8793939999996,-5000000000,-1432289792,-229.81005900000036,713.1596680000002,472.4930115,-6.879974299999958,-684379043,-356739968,-902750208,5731323,2846.07,25.670000000000073,135480000,25414.1,172.15999999999985,-12700,7932.240234,91.47021399999994,-112060000,1231.4,7.5,0,2.94,-0.010000000000000231
2018-07-26,8290.330078,7878.709961,8176.850098,7951.580078,-229.81005900000036,-3000000000,-946310144,213.42968800000017,-242.8793939999996,464.0369873,-8.456024200000002,-843898681,-309219968,-620059904,-2105998,2837.44,-8.63000000000011,100320000,25527.07,112.97000000000116,238600,7852.180176,-80.06005800000003,360280000,1225.3,-6.100000000000136,1,2.98,0.040000000000000036
2018-07-27,8262.660156,7839.759766,7950.399902,8165.009766,213.42968800000017,3000000000,296790016,27.14062499999909,-229.81005900000036,469.6659851,5.628997799999979,577823183,112699904,197809920,-2088448,2818.82,-18.61999999999989,-237620000,25451.06,-76.0099999999984,321500,7737.419922,-114.7602539999998,-86900000,1222.6,-2.7000000000000455,254427,2.96,-0.020000000000000018
2018-07-28,8222.849609,8110.77002,8169.060059,8192.150391,27.14062499999909,1000000000,-1207129856,26.30957000000126,213.42968800000017,466.8980103,-2.7679747999999904,-269901490,-202369920,-793410048,1927991,2818.82,0,0,25451.06,0,0,7737.419922,0,0,1222.6,0,0,2.96,0
2018-07-29,8272.259766,8141.180176,8205.820313,8218.459961,26.30957000000126,0,118439936,-37.97996100000091,27.14062499999909,466.6650085,-0.23300180000001092,-13972220,100019968,105590016,2587369,2818.82,0,0,25451.06,0,0,7737.419922,0,0,1222.6,0,0,2.96,0
2018-07-30,8235.5,7917.5,8221.58,8180.48,-37.97996100000091,0,1444209984,-400.03999999999996,26.30957000000126,457.081,-9.584008499999982,-958664239,509679984,1906920016,-22564,2802.6,-16.220000000000255,-169940000,25306.83,-144.22999999999956,-328000,7630,-107.41992200000004,-32760000,1221.3,-1.2999999999999545,-192189,2.98,0.020000000000000018
2018-07-31,8181.53,7696.93,8181.2,7780.44,-400.03999999999996,-7000000000,-263870000,-155.52999999999975,-37.97996100000091,433.867,-23.214,-2336183190,-320910000,-1058310000,-43481053,2816.29,13.690000000000055,646330000,25415.19,108.35999999999694,518200,7671.790039,41.790039000000434,51640000,1223.7,2.400000000000091,-59517,2.96,-0.020000000000000018
2018-08-01,7769.04,7504.95,7769.04,7624.91,-155.52999999999975,-3000000000,-489910000,-57.76000000000022,-400.03999999999996,420.747,-13.120000000000005,-1317097019,67380000,-193910000,-65202874,2813.36,-2.9299999999998363,-395110000,25333.82,-81.36999999999898,-328200,7707.290039,35.5,28500000,1217.9,-5.7999999999999545,-1696,3,0.040000000000000036
2018-08-02,7712.77,7523.44,7634.19,7567.15,-57.76000000000022,-1000000000,-583510000,-132.7599999999993,-155.52999999999975,412.621,-8.126000000000033,-812753610,-318760000,-519730000,23012022,2827.22,13.859999999999673,-29610000,25326.16,-7.6599999999998545,-81800,7802.689941,95.3999019999992,-142250000,1210.6,-7.300000000000182,-615,2.99,-0.009999999999999787
2018-08-03,7562.14,7328.65,7562.14,7434.39,-132.7599999999993,-2000000000,413040000,-401.53999999999996,-57.76000000000022,418.262,5.6410000000000196,578794370,153040000,304340000,16199076,2840.35,13.13000000000011,-436990000,25462.58,136.4200000000019,-686800,7812.009766,9.319825000000492,-62600000,1214.2,3.6000000000001364,373,2.95,-0.040000000000000036
2018-08-04,7497.49,6984.07,7438.67,7032.85,-401.53999999999996,-7000000000,-358760000,35.6299999999992,-132.7599999999993,407.252,-11.009999999999991,-1104762284,-255800000,-317740000,-1437913,2840.35,0,0,25462.58,0,0,7812.009766,0,0,1214.2,0,0,2.95,0
2018-08-05,7102.77,6940.7,7031.08,7068.48,35.6299999999992,1000000000,-589280000,-116.67999999999938,-401.53999999999996,410.516,3.26400000000001,338499416,-69720000,-321960000,2052072,2840.35,0,0,25462.58,0,0,7812.009766,0,0,1214.2,0,0,2.95,0
2018-08-06,7166.55,6890.54,7062.94,6951.8,-116.67999999999938,-2000000000,246790000,-198.6800000000003,35.6299999999992,406.658,-3.858000000000004,-381924648,-11940000,132290000,3906736,2850.4,10.050000000000182,-155850000,25502.18,39.599999999998545,-300,7859.680176,47.67040999999972,219470000,1208.6,-5.600000000000136,-487,2.94,-0.010000000000000231
2018-08-07,7146.56,6748.24,6958.32,6753.12,-198.6800000000003,-4000000000,756900000,-447.3199999999997,-116.67999999999938,380.215,-26.44300000000004,-2667370229,443470000,605610000,1437913,2858.45,8.049999999999727,288230000,25628.91,126.72999999999956,9200,7883.660156,23.97998000000007,-40580000,1209.6,1,418,2.97,0.03000000000000025
2018-08-08,6746.85,6226.22,6746.85,6305.8,-447.3199999999997,-8000000000,381630000,262.4299999999994,-198.6800000000003,356.613,-23.601999999999975,-2380853432,187730000,479800000,-29685129,2857.7,-0.75,-190570000,25583.75,-45.159999999999854,-221400,7888.330078,4.669922000000042,-109740000,1212.6,3,-506,2.97,0
2018-08-09,6625.73,6249.07,6305.56,6568.23,262.4299999999994,5000000000,-797390000,-383.5199999999995,-447.3199999999997,365.588,8.975000000000023,915824230,-399470000,-795170000,6138208,2853.58,-4.119999999999891,74850000,25509.23,-74.52000000000044,-28000,7891.779785,3.449706999999762,-54900000,1211.9,-0.6999999999998181,-165,2.94,-0.03000000000000025
2018-08-10,6591.26,6124.52,6571.42,6184.71,-383.5199999999995,-7000000000,261640000,111.01999999999953,262.4299999999994,334.176,-31.412000000000035,-3172905939,82790000,260860000,-6402994,2833.28,-20.299999999999727,208990000,25313.14,-196.09000000000015,195100,7839.109863,-52.66992200000004,62230000,1211.1,-0.8000000000001819,31,2.86,-0.08000000000000007
2018-08-11,6455.74,6109.03,6185.79,6295.73,111.01999999999953,2000000000,-480830000,26.960000000000036,-383.5199999999995,322.112,-12.063999999999965,-1214803672,90970000,-257100000,19907051,2833.28,0,0,25313.14,0,0,7839.109863,0,0,1211.1,0,0,2.86,0
2018-08-12,6409.85,6237.5,6283.65,6322.69,26.960000000000036,1000000000,1617400000,-25.11999999999989,111.01999999999953,319.57,-2.54200000000003,-250913088,-164950000,1435930000,-22530834,2833.28,0,0,25313.14,0,0,7839.109863,0,0,1211.1,0,0,2.86,0
2018-08-13,6537.05,6225.72,6341.36,6297.57,-25.11999999999989,-1000000000,-1581270000,-97.85999999999967,26.960000000000036,286.495,-33.07499999999999,-3344277829,125770000,-1469940000,8280563,2821.93,-11.350000000000364,-97590000,25187.7,-125.43999999999869,-144900,7819.709961,-19.39990200000011,-180940000,1191.3,-19.799999999999955,3,2.88,0.020000000000000018
2018-08-14,6287.94,5971.05,6287.66,6199.71,-97.85999999999967,-1000000000,1217720000,108.8100000000004,-25.11999999999989,278.932,-7.562999999999988,-760521371,386660000,1321370000,-15374405,2839.96,18.0300000000002,-181480000,25299.92,112.21999999999753,-7800,7870.890137,51.180176000000756,3120000,1193,1.7000000000000455,14,2.9,0.020000000000000018
2018-08-15,6588.49,6221.42,6221.42,6308.52,108.8100000000004,2000000000,-406250000,26.209999999999127,-97.85999999999967,282.364,3.4319999999999595,353503984,-259700000,-640030000,8923269,2818.37,-21.590000000000146,668100000,25162.41,-137.5099999999984,766000,7774.120117,-96.77001999999993,369600000,1177.5,-15.5,-21,2.85,-0.04999999999999982
2018-08-16,6473.5,6276.41,6294.23,6334.73,26.209999999999127,0,-567030000,245.90000000000055,108.8100000000004,288.046,5.682000000000016,581755530,-325180000,-536430000,-72214,2840.69,22.320000000000164,-425190000,25558.73,396.3199999999997,466200,7806.52002,32.39990299999954,-307420000,1176.2,-1.2999999999999545,52,2.87,0.020000000000000018
2018-08-17,6582.5,6324.97,6340.91,6580.63,245.90000000000055,4000000000,664570000,-156.8699999999999,26.209999999999127,315.729,27.682999999999993,2812692637,442490000,1042140000,286013186,2850.13,9.440000000000055,-195780000,25669.32,110.59000000000015,-582700,7816.330078,9.810058000000026,-136390000,1176.5,0.2999999999999545,-57,2.87,0
2018-08-18,6617.35,6353.73,6583.43,6423.76,-156.8699999999999,-2000000000,-1008470000,82.30999999999949,245.90000000000055,295.812,-19.916999999999973,-2013336431,-231440000,-535920000,33835414,2850.13,0,0,25669.32,0,0,7816.330078,0,0,1176.5,0,0,2.87,0
2018-08-19,6537.98,6361.55,6422.57,6506.07,82.30999999999949,1000000000,-673350000,-197.53999999999996,-156.8699999999999,300.834,5.021999999999991,515440922,-316110000,-624950000,-6369808,2850.13,0,0,25669.32,0,0,7816.330078,0,0,1176.5,0,0,2.87,0
2018-08-20,6536.92,6297.93,6500.51,6308.53,-197.53999999999996,-3000000000,353930000,180.23000000000047,82.30999999999949,274.315,-26.519000000000005,-2684250543,-34120000,-25690000,13256823,2857.05,6.920000000000073,-276080000,25758.69,89.36999999999898,-355900,7821.009766,4.679688000000169,-144180000,1186.8,10.299999999999955,2,2.82,-0.050000000000000266
2018-08-21,6500.87,6298.24,6301.07,6488.76,180.23000000000047,3000000000,-287920000,-112.05000000000018,-197.53999999999996,281.944,7.629000000000019,779756092,-249670000,-246080000,87303162,2862.96,5.9099999999998545,399120000,25822.29,63.60000000000218,-69500,7859.169922,38.160155999999915,67660000,1192.6,5.7999999999999545,-46,2.84,0.020000000000000018
2018-08-22,6816.79,6310.11,6486.25,6376.71,-112.05000000000018,-2000000000,1290930000,158.17000000000007,180.23000000000047,271.341,-10.603000000000009,-1070411644,343540000,974720000,-987749,2861.82,-1.1399999999998727,-457580000,25733.6,-88.69000000000233,-411400,7889.100098,29.930175999999847,-106170000,1196.3,3.7000000000000455,-5,2.82,-0.020000000000000018
2018-08-23,6546.54,6371.34,6371.34,6534.88,158.17000000000007,3000000000,-1241930000,185.07999999999993,-112.05000000000018,277.104,5.762999999999977,590542985,-236500000,-932540000,-33846901,2856.98,-4.8400000000001455,24350000,25656.98,-76.61999999999898,127900,7878.459961,-10.640137000000323,219430000,1187,-9.299999999999955,78,2.82,0
2018-08-24,6719.96,6498.64,6551.52,6719.96,185.07999999999993,3000000000,671640000,43.22999999999956,158.17000000000007,282.967,5.8629999999999995,601042685,179010000,457530000,7829161,2874.69,17.710000000000036,-117720000,25790.35,133.36999999999898,-129400,7945.97998,67.5200190000005,6710000,1206.3,19.299999999999955,-83,2.83,0.010000000000000231
2018-08-25,6789.63,6700.96,6719.95,6763.19,43.22999999999956,1000000000,-785220000,-55.92999999999938,185.07999999999993,279.646,-3.3209999999999695,-331492426,-241810000,-891800000,-2177869,2874.69,0,0,25790.35,0,0,7945.97998,0,0,1206.3,0,0,2.83,0
2018-08-26,6774.75,6620.75,6754.64,6707.26,-55.92999999999938,-1000000000,-17100000,177.3800000000001,43.22999999999956,275.197,-4.449000000000012,-446183926,-1710000,-12170000,-4950465,2874.69,0,0,25790.35,0,0,7945.97998,0,0,1206.3,0,0,2.83,0
2018-08-27,6884.64,6689.71,6710.8,6884.64,177.3800000000001,3000000000,723500000,211.63999999999942,-55.92999999999938,285.603,10.406000000000006,1062845951,200140000,772450000,15977240,2896.74,22.049999999999727,257890000,26049.64,259.2900000000009,201800,8017.899902,71.91992200000004,432530000,1209,2.7000000000000455,142,2.85,0.020000000000000018
2018-08-28,7109.56,6882.34,6891.08,7096.28,211.63999999999942,3000000000,640940000,-49.11999999999989,177.3800000000001,296.499,10.896000000000015,1113027989,106560000,272550000,4479740,2897.52,0.7800000000002001,-170890000,26064.02,14.380000000001019,-90400,8030.040039,12.140137000000323,-357830000,1207.4,-1.599999999999909,-18,2.88,0.029999999999999805
2018-08-29,7113.3,6970.82,7091.71,7047.16,-49.11999999999989,-1000000000,-514060000,-68.93000000000029,211.63999999999942,289.312,-7.187000000000012,-724443212,-38890000,32510000,-26462443,2914.04,16.519999999999982,108670000,26124.57,60.54999999999927,34900,8109.689941,79.6499019999992,-64300000,1204.5,-2.900000000000091,681,2.88,0
2018-08-30,7072.69,6834.69,7043.76,6978.23,-68.93000000000029,-1000000000,317370000,59.350000000000364,-49.11999999999989,284.105,-5.206999999999994,-523401577,38640000,-259170000,-1752748,2901.13,-12.909999999999854,10320000,25986.92,-137.65000000000146,254800,8088.359863,-21.330077999999958,117450000,1197.7,-6.7999999999999545,-324,2.86,-0.020000000000000018
2018-08-31,7057.17,6920.16,6973.97,7037.58,59.350000000000364,1000000000,32400000,155.67000000000007,-68.93000000000029,283.004,-1.100999999999999,-106135640,-101190000,-105640000,-30458552,2901.52,0.38999999999987267,78080000,25964.82,-22.099999999998545,330000,8109.540039,21.180176000000756,-114540000,1200.3,2.599999999999909,-302,2.85,-0.009999999999999787
2018-09-01,7242.29,7038.05,7044.81,7193.25,155.67000000000007,3000000000,-379600000,79.47000000000025,59.350000000000364,295.341,12.336999999999989,1260404902,134720000,251150000,-18364114,2901.52,0,0,25964.82,0,0,8109.540039,0,0,1200.3,0,0,2.85,0
2018-09-02,7306.31,7132.16,7189.58,7272.72,79.47000000000025,1000000000,213490000,-12.659999999999854,155.67000000000007,294.371,-0.9700000000000273,-92609185,-225580000,-66250000,102597336,2901.52,0,0,25964.82,0,0,8109.540039,0,0,1200.3,0,0,2.85,0
2018-09-03,7317.94,7208.15,7279.03,7260.06,-12.659999999999854,0,-241780000,101.59999999999945,79.47000000000025,289.259,-5.111999999999966,-514101324,73440000,-313380000,-37663441,2901.52,0,0,25964.82,0,0,8109.540039,0,0,1200.3,0,0,2.85,0
2018-09-04,7388.26,7255.44,7263,7361.66,101.59999999999945,2000000000,185880000,-568.8299999999999,-12.659999999999854,285.723,-3.5360000000000014,-353873800,160380000,227800000,-32531222,2896.72,-4.800000000000182,196800000,25952.48,-12.340000000000146,-188400,8091.25,-18.290039000000434,329610000,1192.7,-7.599999999999909,-165,2.9,0.04999999999999982
2018-09-05,7388.43,6792.83,7361.46,6792.83,-568.8299999999999,-10000000000,1526820000,-263.65999999999985,101.59999999999945,232.331,-53.392000000000024,-5428371324,835520000,1241630000,12531481,2888.6,-8.11999999999989,164190000,25974.99,22.510000000002037,346100,7995.169922,-96.08007799999996,367260000,1194.9,2.2000000000000455,-5,2.9,0
2018-09-06,6755.14,6404.72,6755.14,6529.17,-263.65999999999985,-4000000000,-276990000,-62.100000000000364,-568.8299999999999,230.215,-2.1159999999999854,-210619935,-293080000,-304200000,-19405209,2878.05,-10.549999999999727,-101660000,25995.87,20.87999999999738,-268300,7922.72998,-72.43994199999997,-228100000,1197.9,3,-14,2.88,-0.020000000000000018
2018-09-07,6555.29,6396.87,6528.92,6467.07,-62.100000000000364,-1000000000,-1258790000,-241.09000000000015,-263.65999999999985,217.203,-13.012,-1320228938,-419050000,-917660000,15022499,2871.68,-6.370000000000346,-193320000,25916.54,-79.32999999999811,189700,7902.540039,-20.189940999999635,-222300000,1193.6,-4.300000000000182,22,2.94,0.06000000000000005
2018-09-08,6534.25,6197.52,6460.17,6225.98,-241.09000000000015,-5000000000,-429620000,74.88000000000011,-62.100000000000364,197.951,-19.25200000000001,-1956212940,-161060000,-433230000,-5733357,2871.68,0,0,25916.54,0,0,7902.540039,0,0,1193.6,0,0,2.94,0
2018-09-09,6446.26,6201.22,6223.38,6300.86,74.88000000000011,2000000000,-163170000,28.840000000000146,-241.09000000000015,196.924,-1.0269999999999868,-100601164,68780000,125840000,1929495,2871.68,0,0,25916.54,0,0,7902.540039,0,0,1193.6,0,0,2.94,0
2018-09-10,6374.98,6292.76,6301.57,6329.7,28.840000000000146,0,42210000,-8.5,74.88000000000011,197.079,0.15500000000000114,19815184,-83020000,-170710000,-10198761,2877.13,5.450000000000273,-214870000,25857.07,-59.470000000001164,-291800,7924.160156,21.620116999999482,-104930000,1193,-0.599999999999909,-18,2.94,0
2018-09-11,6398.92,6260.21,6331.88,6321.2,-8.5,0,135810000,30.600000000000364,28.840000000000146,185.066,-12.013000000000005,-1220142018,65940000,75310000,8985935,2887.89,10.759999999999764,168260000,25971.06,113.9900000000016,137900,7972.470215,48.310059000000365,295150000,1195.4,2.400000000000091,10,2.98,0.040000000000000036
2018-09-12,6363.87,6265.09,6317.01,6351.8,30.600000000000364,1000000000,214320000,165.51000000000022,-8.5,183.331,-1.7350000000000136,-173062588,305950000,136670000,-9068627,2888.92,1.0300000000002,365270000,25998.92,27.859999999996944,168100,7954.22998,-18.24023500000021,5250000,1204.7,9.299999999999955,16,2.96,-0.020000000000000018
2018-09-13,6535.41,6354.24,6354.24,6517.31,165.51000000000022,3000000000,146680000,-4.600000000000364,30.600000000000364,211.354,28.023000000000025,2860456459,455870000,497580000,14057751,2904.18,15.259999999999764,-10000000,26145.99,147.07000000000335,-219700,8013.709961,59.4799809999995,-23130000,1202,-2.7000000000000455,-15,2.96,0
2018-09-14,6596.1,6456.17,6515.41,6512.71,-4.600000000000364,-1000000000,-134690000,30.48999999999978,165.51000000000022,211.749,0.3949999999999818,44591159,-98530000,-205210000,-10998123,2904.98,0.8000000000001819,-105130000,26154.67,8.679999999996653,-321600,8010.040039,-3.669921999999133,-285000000,1195,-7,-21,2.99,0.03000000000000025
2018-09-15,6561.72,6493.55,6509.4,6543.2,30.48999999999978,1000000000,-859920000,-26.019999999999527,-4.600000000000364,223.074,11.325000000000017,1159280325,-561700000,-691730000,-4134633,2904.98,0,0,26154.67,0,0,8010.040039,0,0,1195,0,0,2.99,0
2018-09-16,6544.33,6460.1,6536.68,6517.18,-26.019999999999527,0,57430000,-235.98000000000047,30.48999999999978,220.589,-2.4850000000000136,-248898675,-168230000,-9730000,275642,2904.98,0,0,26154.67,0,0,8010.040039,0,0,1195,0,0,2.99,0
2018-09-17,6540.21,6257.52,6514.06,6281.2,-235.98000000000047,-5000000000,637050000,90.10000000000036,-26.019999999999527,197.875,-22.714,-2312846141,517650000,751310000,8682729,2888.8,-16.179999999999836,-202040000,26062.12,-92.54999999999927,15900,7895.790039,-114.25,250420000,1199.7,4.7000000000000455,-1,3,0.009999999999999787
2018-09-18,6384.18,6265.71,6280.91,6371.3,90.10000000000036,2000000000,269310000,27.23999999999978,-235.98000000000047,209.975,12.099999999999994,1238725804,-219270000,-167070000,-5126944,2904.31,15.509999999999764,126850000,26246.96,184.84000000000015,127700,7956.109863,60.319823999999244,33850000,1196.8,-2.900000000000091,2,3.05,0.04999999999999982
2018-09-19,6448.46,6208.34,6371.85,6398.54,27.23999999999978,1000000000,251250000,121.13000000000011,90.10000000000036,209.969,-0.006000000000000227,3695022,-67310000,-51690000,-4300018,2907.95,3.6399999999998727,205410000,26405.76,158.79999999999927,83300,7950.040039,-6.069823999999244,-161260000,1202.2,5.400000000000091,-2,3.08,0.03000000000000025
2018-09-20,6529.26,6395.95,6398.85,6519.67,121.13000000000011,2000000000,-83230000,215.27999999999975,27.23999999999978,224.591,14.622000000000014,1496977477,48740000,53430000,2342958,2930.75,22.800000000000182,57710000,26656.98,251.22000000000116,91500,8028.22998,78.18994099999964,130420000,1206.2,4,0,3.08,0
2018-09-21,6794.33,6496.36,6513.87,6734.95,215.27999999999975,3000000000,2183830000,-12.970000000000255,121.13000000000011,246.584,21.992999999999995,2250261183,1054130000,2401450000,30117729,2929.67,-1.0799999999999272,2269880000,26743.5,86.52000000000044,3971400,7986.959961,-41.2700190000005,1419670000,1196.2,-10,0,3.07,-0.010000000000000231
2018-09-22,6814.56,6616.8,6735.05,6721.98,-12.970000000000255,0,-2022280000,-11.349999999999454,215.27999999999975,240.48,-6.104000000000013,-618372250,-914380000,-1737880000,18219290,2929.67,0,0,26743.5,0,0,7986.959961,0,0,1196.2,0,0,3.07,0
2018-09-23,6766.15,6679.42,6715.32,6710.63,-11.349999999999454,0,-312160000,-115.22000000000025,-12.970000000000255,244.33,3.8500000000000227,398149929,-228350000,-547890000,-3951442,2929.67,0,0,26743.5,0,0,7986.959961,0,0,1196.2,0,0,3.07,0
2018-09-24,6713.56,6580.9,6704.77,6595.41,-115.22000000000025,-2000000000,-20190000,-148.9399999999996,-11.349999999999454,228.73,-15.600000000000023,-1588825195,55270000,48040000,3137579,2919.37,-10.300000000000182,-2235400000,26562.05,-181.45000000000073,-4027700,7993.25,6.290039000000434,-1290440000,1199.3,3.099999999999909,0,3.08,0.010000000000000231
2018-09-25,6603.64,6381.86,6603.64,6446.47,-148.9399999999996,-3000000000,548870000,48.529999999999745,-115.22000000000025,218.505,-10.224999999999994,-1040186492,371620000,719470000,-533220,2915.56,-3.8099999999999454,-86730000,26492.21,-69.84000000000015,-207400,8007.470215,14.22021500000028,-128240000,1200,0.7000000000000455,21,3.1,0.020000000000000018
2018-09-26,6585.91,6397.89,6452.79,6495,48.529999999999745,1000000000,-288880000,181.75,-148.9399999999996,215.847,-2.657999999999987,-267163680,-364260000,-191290000,4742853,2905.97,-9.590000000000146,103140000,26385.28,-106.93000000000029,285100,7990.370117,-17.10009799999989,8890000,1194,-6,17836,3.06,-0.040000000000000036
2018-09-27,6712.1,6464.95,6495.29,6676.75,181.75,3000000000,169510000,-32.61999999999989,48.529999999999745,228.494,12.646999999999991,1297300436,274220000,27690000,-14096656,2914,8.0300000000002,-327770000,26439.93,54.650000000001455,-362700,8041.970215,51.60009799999989,-243260000,1182.3,-11.700000000000045,-12910,3.06,0
2018-09-28,6785.03,6598.32,6678.75,6644.13,-32.61999999999989,0,407620000,-42.17000000000007,181.75,222.402,-6.092000000000013,-618231171,-12200000,38600000,12104096,2913.98,-0.01999999999998181,371450000,26458.31,18.38000000000102,376800,8046.350098,4.379882999999609,270170000,1191.5,9.200000000000045,-4543,3.06,0
2018-09-29,6643.1,6511.65,6643.1,6601.96,-42.17000000000007,-1000000000,-650740000,23.600000000000364,-32.61999999999989,231.635,9.233000000000004,948750328,190600000,-198280000,-5102074,2913.98,0,0,26458.31,0,0,8046.350098,0,0,1191.5,0,0,3.06,0
2018-09-30,6643.78,6566.54,6604.71,6625.56,23.600000000000364,1000000000,-361410000,-35.94000000000051,-42.17000000000007,232.848,1.2130000000000223,128821606,-443160000,58320000,2127267,2913.98,0,0,26458.31,0,0,8046.350098,0,0,1191.5,0,0,3.06,0
2018-10-01,6653.3,6549.08,6619.85,6589.62,-35.94000000000051,-1000000000,-1310000,-33.51999999999953,23.600000000000364,230.768,-2.0800000000000125,-208077484,-168060000,-237840000,-6833636,2924.59,10.610000000000127,-68110000,26651.21,192.89999999999782,-257100,8037.299805,-9.050293000000238,-40710000,1187.1,-4.400000000000091,-224,3.08,0.020000000000000018
2018-10-02,6611.84,6537.9,6593.24,6556.1,-33.51999999999953,-1000000000,-21710000,-53.51000000000022,-35.94000000000051,227.181,-3.586999999999989,-362324544,-55420000,-251290000,5096461,2923.43,-1.1600000000003092,37690000,26773.94,122.72999999999956,199700,7999.549805,-37.75,108140000,1202.4,15.300000000000182,271,3.06,-0.020000000000000018
2018-10-03,6571.46,6454.03,6553.86,6502.59,-53.51000000000022,0,-91950000,74.09999999999945,-33.51999999999953,220.489,-6.692000000000007,-680314388,141850000,-5410000,-3289126,2925.51,2.080000000000382,196830000,26828.39,54.45000000000073,218400,8025.089844,25.540039000000434,665960000,1198.3,-4.100000000000136,-375,3.16,0.10000000000000009
2018-10-04,6603.31,6497.91,6497.91,6576.69,74.09999999999945,1000000000,-48900000,45.789999999999964,-53.51000000000022,222.218,1.728999999999985,181491773,-204430000,-438100000,-6690509,2901.61,-23.90000000000009,-101850000,26627.48,-200.90999999999985,94700,7879.509766,-145.58007799999996,227220000,1197.2,-1.099999999999909,420,3.2,0.040000000000000036
2018-10-05,6623.62,6557.41,6574.15,6622.48,45.789999999999964,1000000000,-166910000,-34.16999999999916,74.09999999999945,227.601,5.38300000000001,555653742,67830000,-43850000,-1142214,2885.57,-16.039999999999964,-167880000,26447.05,-180.4300000000003,-225000,7788.450195,-91.05957099999978,-611650000,1201.2,4,-462,3.23,0.029999999999999805
2018-10-06,6628.54,6577.8,6622.45,6588.31,-34.16999999999916,-1000000000,-411760000,14.639999999999418,45.789999999999964,225.12,-2.4809999999999945,-249417512,-42260000,-92310000,3926184,2885.57,0,0,26447.05,0,0,7788.450195,0,0,1201.2,0,0,3.23,0
2018-10-07,6641.49,6557.04,6590.68,6602.95,14.639999999999418,0,46890000,49.279999999999745,-34.16999999999916,226.119,0.9989999999999952,106950884,-34590000,-50850000,-1571596,2885.57,0,0,26447.05,0,0,7788.450195,0,0,1201.2,0,0,3.23,0
2018-10-08,6675.06,6576.04,6600.19,6652.23,49.279999999999745,1000000000,672830000,-9.589999999999236,14.639999999999418,229.255,3.1359999999999957,325905027,260000,406430000,-2253557,2884.43,-1.1400000000003274,1340000,26486.78,39.72999999999956,59200,7735.950195,-52.5,-433260000,1184.4,-16.799999999999955,216,3.23,0
2018-10-09,6661.41,6606.94,6653.08,6642.64,-9.589999999999236,0,-398650000,-57.11000000000058,49.279999999999745,227.982,-1.2729999999999961,-125781599,-65610000,-410600000,-96969703,2880.34,-4.089999999999691,190180000,26430.57,-56.20999999999913,95400,7738.02002,2.0698249999995824,219400000,1187.2,2.7999999999999545,-241,3.21,-0.020000000000000018
2018-10-10,6640.29,6538.96,6640.29,6585.53,-57.11000000000058,-1000000000,206840000,-329.28999999999996,-9.589999999999236,225.769,-2.212999999999994,-222178331,-21090000,111800000,-8868944,2785.68,-94.66000000000031,980750000,25598.74,-831.8299999999981,1556400,7422.049805,-315.9702150000003,618290000,1189.3,2.099999999999909,1069,3.23,0.020000000000000018
2018-10-11,6586.74,6243.74,6586.74,6256.24,-329.28999999999996,-6000000000,1393990000,18.340000000000146,-57.11000000000058,189.499,-36.27000000000001,-3713531353,783580000,1477300000,-1288257,2728.37,-57.309999999999945,389380000,25052.83,-545.9099999999999,846800,7329.060059,-92.98974599999929,61960000,1223.5,34.200000000000045,-952,3.13,-0.10000000000000009
2018-10-12,6328.5,6236.47,6239.25,6274.58,18.340000000000146,1000000000,-1398140000,11.409999999999854,-329.28999999999996,196.727,7.228000000000009,744976057,-679720000,-810220000,2912110,2767.13,38.76000000000022,-924590000,25339.99,287.15999999999985,-1253700,7496.890137,167.83007799999996,-489000000,1218.1,-5.400000000000091,-4,3.14,0.010000000000000231
2018-10-13,6308.51,6259.81,6278.08,6285.99,11.409999999999854,0,-719470000,4.940000000000509,18.340000000000146,199.841,3.1140000000000043,323371999,-320290000,-1000840000,-16390090,2767.13,0,0,25339.99,0,0,7496.890137,0,0,1218.1,0,0,3.14,0
2018-10-14,6363.21,6280.15,6288.49,6290.93,4.940000000000509,0,21290000,305.6099999999997,11.409999999999854,195.715,-4.126000000000005,-419132766,1650000,46630000,-193789413,2767.13,0,0,25339.99,0,0,7496.890137,0,0,1218.1,0,0,3.14,0
2018-10-15,6965.06,6258.68,6292.64,6596.54,305.6099999999997,5000000000,4285450000,-0.43000000000029104,4.940000000000509,209.704,13.989000000000004,1439177455,1696570000,3883530000,-23640570,2750.79,-16.340000000000146,-665900000,25250.55,-89.44000000000233,-1101900,7430.740234,-66.14990300000045,-501440000,1226.4,8.300000000000182,14,3.16,0.020000000000000018
2018-10-16,6673.59,6571.37,6601.41,6596.11,-0.43000000000029104,0,-3295970000,-51.67999999999938,305.6099999999997,210.12,0.4159999999999968,46963983,-1333550000,-3306150000,-256285019,2809.92,59.13000000000011,128200000,25798.42,547.869999999999,184800,7645.490234,214.75,474450000,1227.3,0.8999999999998636,290,3.16,0
