Asset,Date,Open,High,Low,Close,AdjClose,Volume
GSPC,2015-10-12,2015.65,2018.66,2010.55,2017.46,2017.46,2893250000
GSPC,2015-10-13,2015,2022.34,2001.78,2003.69,2003.69,3401920000
GSPC,2015-10-14,2003.66,2009.56,1990.73,1994.24,1994.24,3644590000
GSPC,2015-10-15,1996.47,2024.15,1996.47,2023.86,2023.86,3746290000
GSPC,2015-10-16,2024.37,2033.54,2020.46,2033.11,2033.11,3595430000
GSPC,2015-10-19,2031.73,2034.45,2022.31,2033.66,2033.66,3287320000
GSPC,2015-10-20,2033.13,2039.12,2026.61,2030.77,2030.77,3331500000
GSPC,2015-10-21,2033.47,2037.97,2017.22,2018.94,2018.94,3627790000
GSPC,2015-10-22,2021.88,2055.2,2021.88,2052.51,2052.51,4430850000
GSPC,2015-10-23,2058.19,2079.74,2058.19,2075.15,2075.15,4108460000
GSPC,2015-10-26,2075.08,2075.14,2066.53,2071.18,2071.18,3385800000
GSPC,2015-10-27,2068.75,2070.37,2058.84,2065.89,2065.89,4216880000
GSPC,2015-10-28,2066.48,2090.35,2063.11,2090.35,2090.35,4698110000
GSPC,2015-10-29,2088.35,2092.52,2082.63,2089.41,2089.41,4008940000
GSPC,2015-10-30,2090,2094.32,2079.34,2079.36,2079.36,4256200000
GSPC,2015-11-02,2080.76,2106.2,2080.76,2104.05,2104.05,3760020000
GSPC,2015-11-03,2102.63,2116.48,2097.51,2109.79,2109.79,4272060000
GSPC,2015-11-04,2110.6,2114.59,2096.98,2102.31,2102.31,4078870000
GSPC,2015-11-05,2101.68,2108.78,2090.41,2099.93,2099.93,4051890000
GSPC,2015-11-06,2098.6,2101.91,2083.74,2099.2,2099.2,4369020000
GSPC,2015-11-09,2096.56,2096.56,2068.24,2078.58,2078.58,3882350000
GSPC,2015-11-10,2077.19,2083.67,2069.91,2081.72,2081.72,3821440000
GSPC,2015-11-11,2083.41,2086.94,2074.85,2075,2075,3692410000
GSPC,2015-11-12,2072.29,2072.29,2045.66,2045.97,2045.97,4016370000
GSPC,2015-11-13,2044.64,2044.64,2022.02,2023.04,2023.04,4278750000
GSPC,2015-11-16,2022.08,2053.22,2019.39,2053.19,2053.19,3741240000
GSPC,2015-11-17,2053.67,2066.69,2045.9,2050.44,2050.44,4427350000
GSPC,2015-11-18,2051.99,2085.31,2051.99,2083.58,2083.58,3926390000
GSPC,2015-11-19,2083.7,2086.74,2078.76,2081.24,2081.24,3628110000
GSPC,2015-11-20,2082.82,2097.06,2082.82,2089.17,2089.17,3929600000
GSPC,2015-11-23,2089.41,2095.61,2081.39,2086.59,2086.59,3587980000
GSPC,2015-11-24,2084.42,2094.12,2070.29,2089.14,2089.14,3884930000
GSPC,2015-11-25,2089.3,2093,2086.3,2088.87,2088.87,2852940000
GSPC,2015-11-27,2088.82,2093.29,2084.13,2090.11,2090.11,1466840000
GSPC,2015-11-30,2090.95,2093.81,2080.41,2080.41,2080.41,4275030000
GSPC,2015-12-01,2082.93,2103.37,2082.93,2102.63,2102.63,3712120000
GSPC,2015-12-02,2101.71,2104.27,2077.11,2079.51,2079.51,3950640000
GSPC,2015-12-03,2080.71,2085,2042.35,2049.62,2049.62,4306490000
GSPC,2015-12-04,2051.24,2093.84,2051.24,2091.69,2091.69,4214910000
GSPC,2015-12-07,2090.42,2090.42,2066.78,2077.07,2077.07,4043820000
GSPC,2015-12-08,2073.39,2073.85,2052.32,2063.59,2063.59,4173570000
GSPC,2015-12-09,2061.17,2080.33,2036.53,2047.62,2047.62,4385250000
GSPC,2015-12-10,2047.93,2067.65,2045.67,2052.23,2052.23,3715150000
GSPC,2015-12-11,2047.27,2047.27,2008.8,2012.37,2012.37,4301060000
GSPC,2015-12-14,2013.37,2022.92,1993.26,2021.94,2021.94,4612440000
GSPC,2015-12-15,2025.55,2053.87,2025.55,2043.41,2043.41,4353540000
GSPC,2015-12-16,2046.5,2076.72,2042.43,2073.07,2073.07,4635450000
GSPC,2015-12-17,2073.76,2076.37,2041.66,2041.89,2041.89,4327390000
GSPC,2015-12-18,2040.81,2040.81,2005.33,2005.55,2005.55,6683070000
GSPC,2015-12-21,2010.27,2022.9,2005.93,2021.15,2021.15,3760280000
GSPC,2015-12-22,2023.15,2042.74,2020.49,2038.97,2038.97,3520860000
GSPC,2015-12-23,2042.2,2064.73,2042.2,2064.29,2064.29,3484090000
GSPC,2015-12-24,2063.52,2067.36,2058.73,2060.99,2060.99,1411860000
GSPC,2015-12-28,2057.77,2057.77,2044.2,2056.5,2056.5,2492510000
GSPC,2015-12-29,2060.54,2081.56,2060.54,2078.36,2078.36,2542000000
GSPC,2015-12-30,2077.34,2077.34,2061.97,2063.36,2063.36,2367430000
GSPC,2015-12-31,2060.59,2062.54,2043.62,2043.94,2043.94,2655330000
GSPC,2016-01-04,2038.2,2038.2,1989.68,2012.66,2012.66,4304880000
GSPC,2016-01-05,2013.78,2021.94,2004.17,2016.71,2016.71,3706620000
GSPC,2016-01-06,2011.71,2011.71,1979.05,1990.26,1990.26,4336660000
GSPC,2016-01-07,1985.32,1985.32,1938.83,1943.09,1943.09,5076590000
GSPC,2016-01-08,1945.97,1960.4,1918.46,1922.03,1922.03,4664940000
GSPC,2016-01-11,1926.12,1935.65,1901.1,1923.67,1923.67,4607290000
GSPC,2016-01-12,1927.83,1947.38,1914.35,1938.68,1938.68,4887260000
GSPC,2016-01-13,1940.34,1950.33,1886.41,1890.28,1890.28,5087030000
GSPC,2016-01-14,1891.68,1934.47,1878.93,1921.84,1921.84,5241110000
GSPC,2016-01-15,1916.68,1916.68,1857.83,1880.33,1880.33,5468460000
GSPC,2016-01-19,1888.66,1901.44,1864.6,1881.33,1881.33,4928350000
GSPC,2016-01-20,1876.18,1876.18,1812.29,1859.33,1859.33,6416070000
GSPC,2016-01-21,1861.46,1889.85,1848.98,1868.99,1868.99,5078810000
GSPC,2016-01-22,1877.4,1908.85,1877.4,1906.9,1906.9,4901760000
GSPC,2016-01-25,1906.28,1906.28,1875.97,1877.08,1877.08,4401380000
GSPC,2016-01-26,1878.79,1906.73,1878.79,1903.63,1903.63,4357940000
GSPC,2016-01-27,1902.52,1916.99,1872.7,1882.95,1882.95,4754040000
GSPC,2016-01-28,1885.22,1902.96,1873.65,1893.36,1893.36,4693010000
GSPC,2016-01-29,1894,1940.24,1894,1940.24,1940.24,5497570000
GSPC,2016-02-01,1936.94,1947.2,1920.3,1939.38,1939.38,4322530000
GSPC,2016-02-02,1935.26,1935.26,1897.29,1903.03,1903.03,4463190000
GSPC,2016-02-03,1907.07,1918.01,1872.23,1912.53,1912.53,5172950000
GSPC,2016-02-04,1911.67,1927.35,1900.52,1915.45,1915.45,5193320000
GSPC,2016-02-05,1913.07,1913.07,1872.65,1880.05,1880.05,4929940000
GSPC,2016-02-08,1873.25,1873.25,1828.46,1853.44,1853.44,5636460000
GSPC,2016-02-09,1848.46,1868.25,1834.94,1852.21,1852.21,5183220000
GSPC,2016-02-10,1857.1,1881.6,1850.32,1851.86,1851.86,4471170000
GSPC,2016-02-11,1847,1847,1810.1,1829.08,1829.08,5500800000
GSPC,2016-02-12,1833.4,1864.78,1833.4,1864.78,1864.78,4696920000
GSPC,2016-02-16,1871.44,1895.77,1871.44,1895.58,1895.58,4570670000
GSPC,2016-02-17,1898.8,1930.68,1898.8,1926.82,1926.82,5011540000
GSPC,2016-02-18,1927.57,1930,1915.09,1917.83,1917.83,4436490000
GSPC,2016-02-19,1916.74,1918.78,1902.17,1917.78,1917.78,4142850000
GSPC,2016-02-22,1924.44,1946.7,1924.44,1945.5,1945.5,4054710000
GSPC,2016-02-23,1942.38,1942.38,1919.44,1921.27,1921.27,3890650000
GSPC,2016-02-24,1917.56,1932.08,1891,1929.8,1929.8,4317250000
GSPC,2016-02-25,1931.87,1951.83,1925.41,1951.7,1951.7,4118210000
GSPC,2016-02-26,1954.95,1962.96,1945.78,1948.05,1948.05,4348510000
GSPC,2016-02-29,1947.13,1958.27,1931.81,1932.23,1932.23,4588180000
GSPC,2016-03-01,1937.09,1978.35,1937.09,1978.35,1978.35,4819750000
GSPC,2016-03-02,1976.6,1986.51,1968.8,1986.45,1986.45,4666610000
GSPC,2016-03-03,1985.6,1993.69,1977.37,1993.4,1993.4,5081700000
GSPC,2016-03-04,1994.01,2009.13,1986.77,1999.99,1999.99,6049930000
GSPC,2016-03-07,1996.11,2006.12,1989.38,2001.76,2001.76,4968180000
GSPC,2016-03-08,1996.88,1996.88,1977.43,1979.26,1979.26,4641650000
GSPC,2016-03-09,1981.44,1992.69,1979.84,1989.26,1989.26,4038120000
GSPC,2016-03-10,1990.97,2005.08,1969.25,1989.57,1989.57,4376790000
GSPC,2016-03-11,1994.71,2022.37,1994.71,2022.19,2022.19,4078620000
GSPC,2016-03-14,2019.27,2024.57,2012.05,2019.64,2019.64,3487850000
GSPC,2016-03-15,2015.27,2015.94,2005.23,2015.93,2015.93,3560280000
GSPC,2016-03-16,2014.24,2032.02,2010.04,2027.22,2027.22,4057020000
GSPC,2016-03-17,2026.9,2046.24,2022.16,2040.59,2040.59,4530480000
GSPC,2016-03-18,2041.16,2052.36,2041.16,2049.58,2049.58,6503140000
GSPC,2016-03-21,2047.88,2053.91,2043.14,2051.6,2051.6,3376600000
GSPC,2016-03-22,2048.64,2056.6,2040.57,2049.8,2049.8,3418460000
GSPC,2016-03-23,2048.55,2048.55,2034.86,2036.71,2036.71,3639510000
GSPC,2016-03-24,2032.48,2036.04,2022.49,2035.94,2035.94,3407720000
GSPC,2016-03-28,2037.89,2042.67,2031.96,2037.05,2037.05,2809090000
GSPC,2016-03-29,2035.75,2055.91,2028.31,2055.01,2055.01,3822330000
GSPC,2016-03-30,2058.27,2072.21,2058.27,2063.95,2063.95,3590310000
GSPC,2016-03-31,2063.77,2067.92,2057.46,2059.74,2059.74,3715280000
GSPC,2016-04-01,2056.62,2075.07,2043.98,2072.78,2072.78,3749990000
GSPC,2016-04-04,2073.19,2074.02,2062.57,2066.13,2066.13,3485710000
GSPC,2016-04-05,2062.5,2062.5,2042.56,2045.17,2045.17,4154920000
GSPC,2016-04-06,2045.56,2067.33,2043.09,2066.66,2066.66,3750800000
GSPC,2016-04-07,2063.01,2063.01,2033.8,2041.91,2041.91,3801250000
GSPC,2016-04-08,2045.54,2060.63,2041.69,2047.6,2047.6,3359530000
GSPC,2016-04-11,2050.23,2062.93,2041.88,2041.99,2041.99,3567840000
GSPC,2016-04-12,2043.72,2065.05,2039.74,2061.72,2061.72,4239740000
GSPC,2016-04-13,2065.92,2083.18,2065.92,2082.42,2082.42,4191830000
GSPC,2016-04-14,2082.89,2087.84,2078.13,2082.78,2082.78,3765870000
GSPC,2016-04-15,2083.1,2083.22,2076.31,2080.73,2080.73,3701450000
GSPC,2016-04-18,2078.83,2094.66,2073.65,2094.34,2094.34,3316880000
GSPC,2016-04-19,2096.05,2104.05,2091.68,2100.8,2100.8,3896830000
GSPC,2016-04-20,2101.52,2111.05,2096.32,2102.4,2102.4,4184880000
GSPC,2016-04-21,2102.09,2103.78,2088.52,2091.48,2091.48,4175290000
GSPC,2016-04-22,2091.49,2094.32,2081.2,2091.58,2091.58,3790580000
GSPC,2016-04-25,2089.37,2089.37,2077.52,2087.79,2087.79,3319740000
GSPC,2016-04-26,2089.84,2096.87,2085.8,2091.7,2091.7,3557190000
GSPC,2016-04-27,2092.33,2099.89,2082.31,2095.15,2095.15,4100110000
GSPC,2016-04-28,2090.93,2099.3,2071.62,2075.81,2075.81,4309840000
GSPC,2016-04-29,2071.82,2073.85,2052.28,2065.3,2065.3,4704720000
GSPC,2016-05-02,2067.17,2083.42,2066.11,2081.43,2081.43,3841110000
GSPC,2016-05-03,2077.18,2077.18,2054.89,2063.37,2063.37,4173390000
GSPC,2016-05-04,2060.3,2060.3,2045.55,2051.12,2051.12,4058560000
GSPC,2016-05-05,2052.95,2060.23,2045.77,2050.63,2050.63,4008530000
GSPC,2016-05-06,2047.77,2057.72,2039.45,2057.14,2057.14,3796350000
GSPC,2016-05-09,2057.55,2064.15,2054.31,2058.69,2058.69,3788620000
GSPC,2016-05-10,2062.63,2084.87,2062.63,2084.39,2084.39,3600200000
GSPC,2016-05-11,2083.29,2083.29,2064.46,2064.46,2064.46,3821980000
GSPC,2016-05-12,2067.17,2073.99,2053.13,2064.11,2064.11,3782390000
GSPC,2016-05-13,2062.5,2066.79,2043.13,2046.61,2046.61,3579880000
GSPC,2016-05-16,2046.53,2071.88,2046.53,2066.66,2066.66,3501360000
GSPC,2016-05-17,2065.04,2065.69,2040.82,2047.21,2047.21,4108960000
GSPC,2016-05-18,2044.38,2060.61,2034.49,2047.63,2047.63,4101320000
GSPC,2016-05-19,2044.21,2044.21,2025.91,2040.04,2040.04,3846770000
GSPC,2016-05-20,2041.88,2058.35,2041.88,2052.32,2052.32,3507650000
GSPC,2016-05-23,2052.23,2055.58,2047.26,2048.04,2048.04,3055480000
GSPC,2016-05-24,2052.65,2079.67,2052.65,2076.06,2076.06,3627340000
GSPC,2016-05-25,2078.93,2094.73,2078.93,2090.54,2090.54,3859160000
GSPC,2016-05-26,2091.44,2094.3,2087.08,2090.1,2090.1,3230990000
GSPC,2016-05-27,2090.06,2099.06,2090.06,2099.06,2099.06,3079150000
GSPC,2016-05-31,2100.13,2103.48,2088.66,2096.95,2096.95,4514410000
GSPC,2016-06-01,2093.94,2100.97,2085.1,2099.33,2099.33,3525170000
GSPC,2016-06-02,2097.71,2105.26,2088.59,2105.26,2105.26,3632720000
GSPC,2016-06-03,2104.07,2104.07,2085.36,2099.13,2099.13,3627780000
GSPC,2016-06-06,2100.83,2113.36,2100.83,2109.41,2109.41,3442020000
GSPC,2016-06-07,2110.18,2119.22,2110.18,2112.13,2112.13,3534730000
GSPC,2016-06-08,2112.71,2120.55,2112.71,2119.12,2119.12,3562060000
GSPC,2016-06-09,2115.65,2117.64,2107.73,2115.48,2115.48,3290320000
GSPC,2016-06-10,2109.57,2109.57,2089.96,2096.07,2096.07,3515010000
GSPC,2016-06-13,2091.75,2098.12,2078.46,2079.06,2079.06,3392030000
GSPC,2016-06-14,2076.65,2081.3,2064.1,2075.32,2075.32,3759770000
GSPC,2016-06-15,2077.6,2085.65,2069.8,2071.5,2071.5,3544720000
GSPC,2016-06-16,2066.36,2079.62,2050.37,2077.99,2077.99,3628280000
GSPC,2016-06-17,2078.2,2078.2,2062.84,2071.22,2071.22,4952630000
GSPC,2016-06-20,2075.58,2100.66,2075.58,2083.25,2083.25,3467440000
GSPC,2016-06-21,2085.19,2093.66,2083.02,2088.9,2088.9,3232880000
GSPC,2016-06-22,2089.75,2099.71,2084.36,2085.45,2085.45,3168160000
GSPC,2016-06-23,2092.8,2113.32,2092.8,2113.32,2113.32,3297940000
GSPC,2016-06-24,2103.81,2103.81,2032.57,2037.41,2037.41,7597450000
GSPC,2016-06-27,2031.45,2031.45,1991.68,2000.54,2000.54,5431220000
GSPC,2016-06-28,2006.67,2036.09,2006.67,2036.09,2036.09,4385810000
GSPC,2016-06-29,2042.69,2073.13,2042.69,2070.77,2070.77,4241740000
GSPC,2016-06-30,2073.17,2098.94,2070,2098.86,2098.86,4622820000
GSPC,2016-07-01,2099.34,2108.71,2097.9,2102.95,2102.95,3458890000
GSPC,2016-07-05,2095.05,2095.05,2080.86,2088.55,2088.55,3658380000
GSPC,2016-07-06,2084.43,2100.72,2074.02,2099.73,2099.73,3909380000
GSPC,2016-07-07,2100.42,2109.08,2089.39,2097.9,2097.9,3604550000
GSPC,2016-07-08,2106.97,2131.71,2106.97,2129.9,2129.9,3607500000
GSPC,2016-07-11,2131.72,2143.16,2131.72,2137.16,2137.16,3253340000
GSPC,2016-07-12,2139.5,2155.4,2139.5,2152.14,2152.14,4097820000
GSPC,2016-07-13,2153.81,2156.45,2146.21,2152.43,2152.43,3502320000
GSPC,2016-07-14,2157.88,2168.99,2157.88,2163.75,2163.75,3465610000
GSPC,2016-07-15,2165.13,2169.05,2155.79,2161.74,2161.74,3122600000
GSPC,2016-07-18,2162.04,2168.35,2159.63,2166.89,2166.89,3009310000
GSPC,2016-07-19,2163.79,2164.63,2159.01,2163.78,2163.78,2968340000
GSPC,2016-07-20,2166.1,2175.63,2164.89,2173.02,2173.02,3211860000
GSPC,2016-07-21,2172.91,2174.56,2159.75,2165.17,2165.17,3438900000
GSPC,2016-07-22,2166.47,2175.11,2163.24,2175.03,2175.03,3023280000
GSPC,2016-07-25,2173.71,2173.71,2161.95,2168.48,2168.48,3057240000
GSPC,2016-07-26,2168.97,2173.54,2160.18,2169.18,2169.18,3442350000
GSPC,2016-07-27,2169.81,2174.98,2159.07,2166.58,2166.58,3995500000
GSPC,2016-07-28,2166.05,2172.85,2159.74,2170.06,2170.06,3664240000
GSPC,2016-07-29,2168.83,2177.09,2163.49,2173.6,2173.6,4038840000
GSPC,2016-08-01,2173.15,2178.29,2166.21,2170.84,2170.84,3505990000
GSPC,2016-08-02,2169.94,2170.2,2147.58,2157.03,2157.03,3848750000
GSPC,2016-08-03,2156.81,2163.79,2152.56,2163.79,2163.79,3786530000
GSPC,2016-08-04,2163.51,2168.19,2159.07,2164.25,2164.25,3709200000
GSPC,2016-08-05,2168.79,2182.87,2168.79,2182.87,2182.87,3663070000
GSPC,2016-08-08,2183.76,2185.44,2177.85,2180.89,2180.89,3327550000
GSPC,2016-08-09,2182.24,2187.66,2178.61,2181.74,2181.74,3334300000
GSPC,2016-08-10,2182.81,2183.41,2172,2175.49,2175.49,3254950000
GSPC,2016-08-11,2177.97,2188.45,2177.97,2185.79,2185.79,3423160000
GSPC,2016-08-12,2183.74,2186.28,2179.42,2184.05,2184.05,3000660000
GSPC,2016-08-15,2186.08,2193.81,2186.08,2190.15,2190.15,3078530000
GSPC,2016-08-16,2186.24,2186.24,2178.14,2178.15,2178.15,3196400000
GSPC,2016-08-17,2177.84,2183.08,2168.5,2182.22,2182.22,3388910000
GSPC,2016-08-18,2181.9,2187.03,2180.46,2187.02,2187.02,3300570000
GSPC,2016-08-19,2184.24,2185,2175.13,2183.87,2183.87,3084800000
GSPC,2016-08-22,2181.58,2185.15,2175.96,2182.64,2182.64,2777550000
GSPC,2016-08-23,2187.81,2193.42,2186.8,2186.9,2186.9,3041490000
GSPC,2016-08-24,2185.09,2186.66,2171.25,2175.44,2175.44,3148280000
GSPC,2016-08-25,2173.29,2179,2169.74,2172.47,2172.47,2969310000
GSPC,2016-08-26,2175.1,2187.94,2160.39,2169.04,2169.04,3342340000
GSPC,2016-08-29,2170.19,2183.48,2170.19,2180.38,2180.38,2654780000
GSPC,2016-08-30,2179.45,2182.27,2170.41,2176.12,2176.12,3006800000
GSPC,2016-08-31,2173.56,2173.79,2161.35,2170.95,2170.95,3766390000
GSPC,2016-09-01,2171.33,2173.56,2157.09,2170.86,2170.86,3392120000
GSPC,2016-09-02,2177.49,2184.87,2173.59,2179.98,2179.98,3091120000
GSPC,2016-09-06,2181.61,2186.57,2175.1,2186.48,2186.48,3447650000
GSPC,2016-09-07,2185.17,2187.87,2179.07,2186.16,2186.16,3319420000
GSPC,2016-09-08,2182.76,2184.94,2177.49,2181.3,2181.3,3727840000
GSPC,2016-09-09,2169.08,2169.08,2127.81,2127.81,2127.81,4233960000
GSPC,2016-09-12,2120.86,2163.3,2119.12,2159.04,2159.04,4010480000
GSPC,2016-09-13,2150.47,2150.47,2120.27,2127.02,2127.02,4141670000
GSPC,2016-09-14,2127.86,2141.33,2119.9,2125.77,2125.77,3664100000
GSPC,2016-09-15,2125.36,2151.31,2122.36,2147.26,2147.26,3373720000
GSPC,2016-09-16,2146.48,2146.48,2131.2,2139.16,2139.16,5014360000
GSPC,2016-09-19,2143.99,2153.61,2135.91,2139.12,2139.12,3163000000
GSPC,2016-09-20,2145.94,2150.8,2139.17,2139.76,2139.76,3140730000
GSPC,2016-09-21,2144.58,2165.11,2139.57,2163.12,2163.12,3712090000
GSPC,2016-09-22,2170.94,2179.99,2170.94,2177.18,2177.18,3552830000
GSPC,2016-09-23,2173.29,2173.75,2163.97,2164.69,2164.69,3317190000
GSPC,2016-09-26,2158.54,2158.54,2145.04,2146.1,2146.1,3216170000
GSPC,2016-09-27,2146.04,2161.13,2141.55,2159.93,2159.93,3437770000
GSPC,2016-09-28,2161.85,2172.4,2151.79,2171.37,2171.37,3891460000
GSPC,2016-09-29,2168.9,2172.67,2145.2,2151.13,2151.13,4249220000
GSPC,2016-09-30,2156.51,2175.3,2156.51,2168.27,2168.27,4173340000
GSPC,2016-10-03,2164.33,2164.41,2154.77,2161.2,2161.2,3137550000
GSPC,2016-10-04,2163.37,2165.46,2144.01,2150.49,2150.49,3750890000
GSPC,2016-10-05,2155.15,2163.95,2155.15,2159.73,2159.73,3906550000
GSPC,2016-10-06,2158.22,2162.93,2150.28,2160.77,2160.77,3461550000
GSPC,2016-10-07,2164.19,2165.86,2144.85,2153.74,2153.74,3619890000
GSPC,2016-10-10,2160.39,2169.6,2160.39,2163.66,2163.66,2916550000
GSPC,2016-10-11,2161.35,2161.56,2128.84,2136.73,2136.73,3438270000
GSPC,2016-10-12,2137.67,2145.36,2132.77,2139.18,2139.18,2977100000
GSPC,2016-10-13,2130.26,2138.19,2114.72,2132.55,2132.55,3580450000
GSPC,2016-10-14,2139.68,2149.19,2132.98,2132.98,2132.98,3228150000
GSPC,2016-10-17,2132.95,2135.61,2124.43,2126.5,2126.5,2830390000
GSPC,2016-10-18,2138.31,2144.38,2135.49,2139.6,2139.6,3170000000
GSPC,2016-10-19,2140.81,2148.44,2138.15,2144.29,2144.29,3362670000
GSPC,2016-10-20,2142.51,2147.18,2133.44,2141.34,2141.34,3337170000
GSPC,2016-10-21,2139.43,2142.63,2130.09,2141.16,2141.16,3448850000
GSPC,2016-10-24,2148.5,2154.79,2146.91,2151.33,2151.33,3357320000
GSPC,2016-10-25,2149.72,2151.44,2141.93,2143.16,2143.16,3751340000
GSPC,2016-10-26,2136.97,2145.73,2131.59,2139.43,2139.43,3775200000
GSPC,2016-10-27,2144.06,2147.13,2132.52,2133.04,2133.04,4204830000
GSPC,2016-10-28,2132.23,2140.72,2119.36,2126.41,2126.41,4019510000
GSPC,2016-10-31,2129.78,2133.25,2125.53,2126.15,2126.15,3922400000
GSPC,2016-11-01,2128.68,2131.45,2097.85,2111.72,2111.72,4532160000
GSPC,2016-11-02,2109.43,2111.76,2094,2097.94,2097.94,4248580000
GSPC,2016-11-03,2098.8,2102.56,2085.23,2088.66,2088.66,3886740000
GSPC,2016-11-04,2083.79,2099.07,2083.79,2085.18,2085.18,3837860000
GSPC,2016-11-07,2100.59,2132,2100.59,2131.52,2131.52,3736060000
GSPC,2016-11-08,2129.92,2146.87,2123.56,2139.56,2139.56,3916930000
GSPC,2016-11-09,2131.56,2170.1,2125.35,2163.26,2163.26,6264150000
GSPC,2016-11-10,2167.49,2182.3,2151.17,2167.48,2167.48,6451640000
GSPC,2016-11-11,2162.71,2165.92,2152.49,2164.45,2164.45,4988050000
GSPC,2016-11-14,2165.64,2171.36,2156.08,2164.2,2164.2,5367200000
GSPC,2016-11-15,2168.29,2180.84,2166.38,2180.39,2180.39,4543860000
GSPC,2016-11-16,2177.53,2179.22,2172.2,2176.94,2176.94,3830590000
GSPC,2016-11-17,2178.61,2188.06,2176.65,2187.12,2187.12,3809160000
GSPC,2016-11-18,2186.85,2189.89,2180.38,2181.9,2181.9,3572400000
GSPC,2016-11-21,2186.43,2198.7,2186.43,2198.18,2198.18,3607010000
GSPC,2016-11-22,2201.56,2204.8,2194.51,2202.94,2202.94,3957940000
GSPC,2016-11-23,2198.55,2204.72,2194.51,2204.72,2204.72,3418640000
GSPC,2016-11-25,2206.27,2213.35,2206.27,2213.35,2213.35,1584600000
GSPC,2016-11-28,2210.21,2211.14,2200.36,2201.72,2201.72,3505650000
GSPC,2016-11-29,2200.76,2210.46,2198.15,2204.66,2204.66,3706560000
GSPC,2016-11-30,2204.97,2214.1,2198.81,2198.81,2198.81,5533980000
